标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9,能力标签,交易价格1,需求价格备选,参与交稿,字段8_link,字段9_link,字段3,字段4,字段5,字段7,字段8,字段9,字段10,字段11,字段12,字段13,字段14,字段15,字段16,字段17,字段18,字段19,交易价格备选,设计师1,设计师2,设计师3,设计师4,设计师5,设计师6,设计师7,设计师8,设计师9,设计师10,字段6,需求者,赏金总额1,交易总�����额,年份
【前端开发】需要前端开发,https://task.epwk.com/1002212/,1131人,4人,3000-5000元,圆满完成,,友森联创,内容：1、前段技术战 vue 页面数量 5个2、我方提供接口以及磨刀原型。要求：1、工期 3天。2、每天提交代码,2022-06-24,2022.06.29,任务编号：1002212,3000.0,"3天,8天,6天","河南省-安阳市-林州市,四川省-自贡市,四川省-自贡市",元神网络科技有限公司,https://shop.epwk.com/09drj1vg153w/,元神网络科技有限公司,出售服务,https://shop.epwk.com/09drj1vg153w/chushou/,企业,四品,49分,,,元神网络科技有限公司,,小程序定制化开发,"￥3000
            /起",电商详情设计,"￥650
            /起",企业VI设计,"￥5000
            /起",H5页面定制化开发,"￥1000
            /起",官方网站开发,"￥3000
            /起",网站小程序APP等UI界面设计,"￥100
            /页",IP形象设计,"￥3000
            /起",精品折页设计,"￥200
            /起",原创画册设计,"￥60
            /起",前端开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【后端开发】PHP读取导出PPT内容,https://task.epwk.com/1002066/,678人,2人,1000-3000元,圆满完成,,mf153****6955,THINKPHP5.1，写个php读取ppt中的文字和图片信息，然后可以直接通过php修改ppt中的文字和图片信息，可以下载新的PPT。可以做的联系我,2022-06-23,2022.07.04,任务编号：1002066,1500.0,"4天,20天","辽宁省-大连市,河南省-洛阳市",艾迪互动科技,https://shop.epwk.com/qgdmj34wodke/,艾迪互动科技,出售服务,https://shop.epwk.com/qgdmj34wodke/chushou/,企业,六品,59分,,,艾迪互动科技,,企业LOGO设计,"￥1000
            /起",宣传三折页设计,"￥1000
            /套",宣传画册设计,"￥400
            /页",电商主图+详情页设计,"￥1000
            /套",UI界面设计,"￥300
            /页",UE原型图设计,"￥200
            /页",APP设计研发,"￥50000
            /起",小程序设计研发,"￥3000
            /起",品宣型网站制作,"￥2800
            /起",后端开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【门户网站】网站开发,https://task.epwk.com/1001887/,932人,5人,1000元以内,圆满完成,,a8182****a,项目:网站开发称呼:刘先生地区:湖北武汉（地域不限）需求:http://windows.zenwayonline.cn/win10.html，仿这个网站，大体一样，加微信联系预算：1000元备注：微信是手机号【推广员任务许玲】,2022-06-22,2022.06.23,任务编号：1001887,200.0,"2天,7天,3天","河南省-郑州市,四川省-自贡市,山东省-淄博市",如果科技,https://shop.epwk.com/2j5xogmg35xm/,如果科技,出售服务,https://shop.epwk.com/2j5xogmg35xm/chushou/,企业,四品,41分,,,如果科技,,,,,,,,,,,,,,,,,,,,门户网站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【小程序开发】现成开发好的到家服务小程序,https://task.epwk.com/1000998/,1250人,9人,1000-3000元,圆满完成,,o5a3bcccad0fdc,"现成以开发好的，类似于上门服务 ，上门到家服务，包含家政保洁，维修，上门足浴等服务内容搜索复制< iframe src="""">< /iframe>",2022-06-16,2022.07.29,任务编号：1000998,2800.0,"10天,15天,15天,15天,15天,7天","江苏省-常州市,河南省-洛阳市,山西省-太原市,山东省-烟台市-市辖区,北京市-北京市-海淀区,黑龙江省-哈尔滨市",常州任溢网络科技有限公司,https://shop.epwk.com/3gd2mmm9vner/,常州任溢网络科技有限公司,出售服务,https://shop.epwk.com/3gd2mmm9vner/chushou/,企业,一品,89分,总 127 次中标，交易总金额,￥70.7万,常州任溢网络科技有限公司,,微信家政服务小程序开发定制 上门保洁保姆维修预约下单派单抢单,"￥3500
            /次",一物一码，扫码查看检测报告，二维码，防伪溯源管理软件,"￥4500
            /次",微信小程序商城制作、适合生鲜零食农产品特产商贸零售等行业，基础商城功能,"￥5000
            /件",活动报名系统 支持公众号 添加发布方，活动发布、活动报名、会员管理、充值,"￥5000
            /件",亲子活动预约小程序 打卡签到  专属会员卡 活动商家入驻 多商户 分销功能,"￥7500
            /件",微课堂 报名课程 讲师系统 分销系统 教育培训  课程音视频 支持小程序、公众号、电脑端 统一后台,"￥25000
            /件",社区社群商城团购系统  短视频 小区论坛  周边优惠券 首页样式切换 社交购物,"￥25000
            /件",美容美发服务型行业小程序 营销版 拼团 分销 预约 签到 会员卡 积分 到店或上门服务 多门店,"￥9500
            /件",维修家政生活服务类小程序 连锁分店模式 可预约、有砍价、卡券功能，手机端商家后台,"￥6500
            /件",小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【APP开发】医疗针灸APP蓝牙开发,https://task.epwk.com/1000976/,394人,1人,1万-2万元,圆满完成,,o5fba71af10ebf,对蓝牙协议熟悉切做过相关蓝牙搜索和通讯的来，需要对通讯原理了解，无相关经验勿扰。,2022-06-16,2022.06.16,任务编号：1000976,11000.0,6天,湖南省-长沙市-岳麓区,湖南三行云智信息科技有限公司,https://shop.epwk.com/89dvgg2p4dl2/,湖南三行云智信息科技有限公司,出售服务,https://shop.epwk.com/89dvgg2p4dl2/chushou/,企业,一品,53分,总 128 次中标，交易总金额,￥402.04万,湖南三行云智信息科技有限公司,,区块链DAPP开发,"￥9999
            /起",企业网站定制开发,"￥2000
            /起",金融类APP订制开发,"￥50000
            /起",APP个性订制开发,"￥50000
            /起",医疗类 微信/APP 开发,"￥20000
            /起",三级分销-微信商城(接入微信支付/多方快递系统),"￥20000
            /套",B2B电商平台,"￥50000
            /套",读书公众号,"￥2000
            /套",VIS品牌形象设计,"￥2000
            /起",APP开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【小程序开发】微信小程序开发,https://task.epwk.com/1000600/,1500人,23人,3000-5000元,圆满完成,,冯霸霸,微信小程序，类似瑞幸,2022-06-14,2022.07.01,任务编号：1000600,3000.0,"10天,20天,15天,30天,30天,15天,30天,7天,7天","浙江省-金华市,河南省-洛阳市,四川省-自贡市,山东省-临沂市-兰山区,重庆市-市辖区,辽宁省-沈阳市-沈北新区,山西省-太原市,广东省-佛山市,山东省-济南市-槐荫区",慧铭智能科技,https://shop.epwk.com/09drj1ywe53w/,慧铭智能科技,出售服务,https://shop.epwk.com/09drj1ywe53w/chushou/,企业,四品,40分,,,慧铭智能科技,,零售商城系统,"￥6800
            /年",支付系统对接搭建,价格面议,全行业营销软件,"￥365
            /年",智能生鲜配送系统,"￥6800
            /年",,,,,,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
"【手机网站】Vue,H5开发",https://task.epwk.com/1000238/,593人,1人,1000-3000元,圆满完成,,o5f39e0b6d47ed,如附件，需要有做过类似的，兼容性比较好的个人或者小组接单，预算有限，所以要增加预算的勿扰，我这边也是个人帮朋友搞的软件而已，所以没有过多预算，所以尽量有类似做过的修改来接，预算基本在500-800样子，可以使用成熟前端框架如VUE，也可以使用自己比较成熟，兼容较好的框架。要求所有页面必须完整，且所有页面数据都需要在当前页面加载中模拟静态数据。附件总共有4个附件，附件中能体现具体页面逻辑以及需求。附件太大，无法上传，用网盘上传，链接：https://pan.baidu.com/s/1yZ-GM2Ak-LdZjhD74NJhJg 提取码：q95e,2022-06-12,2022.06.16,任务编号：1000238,1600.0,4天,四川省-自贡市,南国壹灯网络,https://shop.epwk.com/0jnekejjjnv3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,手机网站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【小程序开发】通达信个股成交明细下载小工具开发,https://task.epwk.com/1000162/,6627人,2人,1000元以内,圆满完成,,o56cec1d7e7f53,"excel 多个表，批量导入导出工具，几十个表格批量导入后，导出来，目的是做总表合并。这里有一个重点说明的，参考附件表，所有格式都是这样的。合并的内容是 A,B,C,D,E 的 第5行开始的往下内容，这是重点。如果可以做小工具，请qq或微信联系。",2022-06-11,2022.06.20,任务编号：1000162,600.0,"1天,10天","上海市-市辖区-杨浦区,贵州省-贵阳市",时速工作室,https://shop.epwk.com/81n41qgyenp6/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【APP开发】更改脚本内容或者重新制作,https://task.epwk.com/999742/,868人,1人,1000-3000元,圆满完成,,大大阿达其人其文,因软件更新，以前做的软件自动输入价钱无法适用，需要修改一下脚本。,2022-06-09,2022.06.15,任务编号：999742,1500.0,5天,山东省-青岛市-黄岛区,菠菜软件定制工作室,https://shop.epwk.com/0z5o4x6glnjq/,菠菜软件定制工作室,出售服务,https://shop.epwk.com/0z5o4x6glnjq/chushou/,工作室,一品,60分,总 44 次中标，交易总金额,￥27.29万,菠菜软件定制工作室,,app协议网页协议脚本协议app开发抢购抢票,"￥300
            /起",脚本开发易语言autojs制作数据采集手机电脑网页协议,"￥500
            /起",采集软件python脚本开发定制/网站APP数据资料抓取搜集,"￥500
            /起",全网数据抓取/网站APP信息收集采集定制/数据分析/市场调研,"￥200
            /起",安卓模拟器按键精灵autojs免root手机脚本模拟抢单器,价格面议,,,,,,,,,APP开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【小程序开发】工单管理小程序开发,https://task.epwk.com/999684/,1252人,7人,1000-3000元,圆满完成,,威智汇6oosC,工单小程序，客户通过扫通用二维码进行工单填写页面，提交后，数据转到后台，维护人员可以看到工单池里面的工单，并进行接单处理，处理完成后直接完成工单，后台可导出工单,2022-06-08,2022.07.06,任务编号：999684,1500.0,"15天,7天,15天,8天,12天,5天","河南省-洛阳市,四川省-自贡市,山西省-太原市,广东省-广州市-增城市,陕西省-西安市-雁塔区,四川省-自贡市",洛阳蓝普网络技术有限公司,https://shop.epwk.com/v0n1x1mq257y/,洛阳蓝普网络技术有限公司,出售服务,https://shop.epwk.com/v0n1x1mq257y/chushou/,企业,一品,105分,总 388 次中标，交易总金额,￥199.47万,洛阳蓝普网络技术有限公司,,php项目定制开发,￥1000,微信小程序定制开发,"￥1000
            /件",,,,,,,,,,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【小程序开发】车载小程序开发,https://task.epwk.com/999585/,708人,1人,5000-10000元,圆满完成,,优社qb28i,1、根据原型和高保真开发车载小程序2、有H5或小程序开发经验（如有车载小程序开发经验优先录用）3、善于交流，态度好，能独立完成工作；4、有稳定空余时间，微信QQ要尽快回复；工作量持续稳定，希望能可以找到长期的个人合作者，公司或机构勿扰，谢谢。联系请备注小程序开发,2022-06-08,2022.06.13,任务编号：999585,5000.0,15天,广东省-广州市,码动未来,https://shop.epwk.com/0z5o48xoonjq/,码动未来,出售服务,https://shop.epwk.com/0z5o48xoonjq/chushou/,企业,一品,89分,,,码动未来,,定制类APP开发,"￥5000
            /起",电商类APP开发,"￥5000
            /起",直播类APP开发,"￥5000
            /起",社交类APP定制研发,"￥5000
            /起",企业网站定制开发,"￥2000
            /起",区块链DAPP开发,"￥9999
            /起",,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【APP开发】应用类APP开发,https://task.epwk.com/999164/,1110人,9人,5000-10000元,圆满完成,,蓝色海洋2022,配合PC端平台，功能同步！,2022-06-06,2022.06.13,任务编号：999164,8500.0,"1天,15天,30天,15天","江苏省-徐州市,山东省-烟台市,山西省-太原市,浙江省-杭州市-余杭区",澜海科技,https://shop.epwk.com/0jnekep34nv3/,澜海科技,出售服务,https://shop.epwk.com/0jnekep34nv3/chushou/,企业,三品,53分,,,澜海科技,,企业推广、关键词优化,"￥1000
            /次",企业VI设计,"￥500
            /起",logo设计、商标设计,"￥200
            /起",网站开发、网站建设,"￥1000
            /年",小程序定制开发,"￥2000
            /起",APP开发/APP定制,"￥5000
            /起",,,,,,,APP开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【其他软件开发】电话盒子二次开发,https://task.epwk.com/999072/,576人,2人,1000-3000元,圆满完成,,binggo123,需求类目:计算机软件开发需求描述:软件逻辑：客户打电话进来后，软件查询电话号码（web接口）是否存在，如果存在弹出指定web页，在响第四次铃声时，如果无人接听，播放语音告诉客户按1可以下单，客户按1后，软件post请求到web接口自动下单，并且播放下单成功语音。其它情况（客户电话不存在或者未按1，且响铃第四次时无人接听），转为电话留言。开发工具：使用C# 开发桌面软件，集成Chrome或者Edge内核（用于弹出web页）要求：需要有电话盒子开发经验，无经验者勿扰。,2022-06-05,2022.12.17,任务编号：999072,2000.0,"3天,15天","湖南省-长沙市-芙蓉区,山东省-烟台市",湖南瀚蓝宏信息技术有限公司,https://shop.epwk.com/z2nkzrrmxnqy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他软件开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【其他软件开发】网址另存为word,https://task.epwk.com/999073/,581人,1人,1000元以内,圆满完成,,o5f65c85fc8b07,网址另存为word,2022-06-05,2022.06.06,任务编号：999073,500.0,1天,湖南省-长沙市-芙蓉区,湖南瀚蓝宏信息技术有限公司,https://shop.epwk.com/z2nkzrrmxnqy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他软件开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【小程序开发】原小程序功能优化以及pc端开发,https://task.epwk.com/998123/,1493人,5人,5000-10000元,圆满完成,,o6046ed0e650de,在原有的小程序功能上增删功能，优化。详情看附件用原来的小程序的后台以及数据库，对接一个pc端前端网站。详情看附件,2022-05-27,2022.07.26,任务编号：998123,6000.0,"13天,25天,5天","山东省-淄博市,广东省-深圳市-南山区,广东省-深圳市-市辖区",淄博嘉朵网络科技有限公司,https://shop.epwk.com/2j5xog8yk5xm/,淄博嘉朵网络科技有限公司,出售服务,https://shop.epwk.com/2j5xog8yk5xm/chushou/,企业,一品,65分,总 60 次中标，交易总金额,￥27.79万,淄博嘉朵网络科技有限公司,,淘宝主图详情页,"￥800
            /起",小程序界面设计,"￥1899
            /起",APP界面设计,"￥1899
            /起",网页设计服务,"￥1899
            /起",,,,,,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【APP开发】应用类小程序和APP开发,https://task.epwk.com/997860/,1890人,4人,1000-3000元,圆满完成,,蓝色海洋2022,应用类小程序和APP开发。APP主要是和PC端同步。需求清晰，功能简洁！希望有能力的大咖联系我们！,2022-05-26,2022.07.14,任务编号：997860,2000.0,"15天,30天,10天","北京市-北京市,吉林省-长春市,山东省-青岛市",慧联科技,https://shop.epwk.com/81n41qe8ynp6/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APP开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【采集工具】网站指定页面数据采集脚本,https://task.epwk.com/997733/,811人,2人,1000-3000元,圆满完成,,叶子827,l  通过数据采集脚本，实现指定页面的数据采集l  页面数据需要根据搜索的关键字及筛选条件进行检索，关键字及筛选条件需作为参数传入数据采集脚本l  采集脚本需要使用python、java或能被java程序调起的语言l  采集数据落地格式为json格式l  请仔细阅读本文档，请有丰富的网络数据采集经验、熟练使用python或java的开发者参与，谢谢！,2022-05-25,2022.06.24,任务编号：997733,2000.0,"15天,15天","江西省-鹰潭市-贵溪市,山东省-烟台市",小妖网络科技,https://shop.epwk.com/omdwkj4jwdrp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,采集工具,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【小程序开发】开发一个zhaopin小程序-只需要做过有源码的来,https://task.epwk.com/997503/,613人,1人,5000-10000元,圆满完成,,o5eab889d7231a,想开发一个常规的zhaopin小程序，不需要从无到有的开发。只想找之前做过的，在原来的基础上修改完善。,2022-05-24,2022.06.29,任务编号：997503,8500.0,7天,四川省-成都市,汇鑫达科技,https://shop.epwk.com/p05qj8z6wdev/,汇鑫达科技,出售服务,https://shop.epwk.com/p05qj8z6wdev/chushou/,企业,四品,39分,,,汇鑫达科技,,微信小程序开发微商城外卖团购门店H5官网小程序分销系统公众号,价格面议,综合商城APP开发/生活服务/外卖点餐/电商APP/生鲜超市,价格面议,APP开发|教育软件|商城定制|物联网系统|社交成品|物流APP开发,价格面议,成都APP开发|APP定制开发IOS/Android混合开发APP,价格面议,微信小程序开发小程序微信开发设计分销商城小程序商城公众号定制,价格面议,企业网站、APP、小程序定制开发,价格面议,,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
