标题,标题链接,查看数,参与数,价格,状态,当前网页URL,详情标题,字段1,字段2,字段3,原文件名,,,
【旅游服务】肯尼亚私人旅游行程安排,https://task.epwk.com/584747/,458人,1人,"¥16,000",圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,肯尼亚私人旅游行程安排,直接雇佣￥ 16000,￥ 16000,任务编号：584747,1534-2000.csv,,,
【旅游服务】巴塞罗那五天自助游,https://task.epwk.com/584751/,626人,1人,"¥21,000",圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,巴塞罗那五天自助游,直接雇佣￥ 21000,￥ 21000,任务编号：584751,1534-2000.csv,,,
【软装设计】花园洋房改造,https://task.epwk.com/584755/,658人,1人,"¥21,050",圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,花园洋房改造,直接雇佣￥ 21050,￥ 21050,任务编号：584755,1534-2000.csv,,,
【广告设计】盐城市久杰科技有限公司   新品广告设计,https://task.epwk.com/584780/,254人,1人,"¥18,000",圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,盐城市久杰科技有限公司   新品广告设计,直接雇佣￥ 18000,￥ 18000,任务编号：584780,1534-2000.csv,,,
【LOGO设计】养生堂logo设计,https://task.epwk.com/584785/,411人,1人,¥300,圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,养生堂logo设计,直接雇佣￥ 300,￥ 300,任务编号：584785,1534-2000.csv,,,
【展示设计】简动广东分公司形象背景设计,https://task.epwk.com/584787/,561人,1人,"¥13,981",圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,简动广东分公司形象背景设计,直接雇佣￥ 13981,￥ 13981,任务编号：584787,1534-2000.csv,,,
【海报设计】地产店庆海报,https://task.epwk.com/584790/,331人,1人,¥200,圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,地产店庆海报,直接雇佣￥ 200,￥ 200,任务编号：584790,1534-2000.csv,,,
【APP开发】在线聊天室网站开发,https://task.epwk.com/584792/,160人,1人,"¥39,600",圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,在线聊天室网站开发,直接雇佣￥ 39600,￥ 39600,任务编号：584792,1534-2000.csv,,,
【ERP系统】保险公司人事管理软件项目,https://task.epwk.com/584795/,1639人,1人,"¥40,000",圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,保险公司人事管理软件项目,直接雇佣￥ 40000,￥ 40000,任务编号：584795,1534-2000.csv,,,
【APP开发】彩票APP布局安卓   IOS,https://task.epwk.com/584798/,569人,1人,"¥35,000",圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,彩票APP布局安卓   IOS,直接雇佣￥ 35000,￥ 35000,任务编号：584798,1534-2000.csv,,,
【APP开发】红包游戏安卓客户端开发,https://task.epwk.com/584805/,182人,1人,"¥48,000",圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,红包游戏安卓客户端开发,直接雇佣￥ 48000,￥ 48000,任务编号：584805,1534-2000.csv,,,
【APP开发】App服务端及管理后台开发,https://task.epwk.com/584813/,208人,1人,"¥39,100",圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,App服务端及管理后台开发,直接雇佣￥ 39100,￥ 39100,任务编号：584813,1534-2000.csv,,,
【APP开发】理财积分资讯项目套壳app,https://task.epwk.com/584817/,325人,1人,"¥32,000",圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,理财积分资讯项目套壳app,直接雇佣￥ 32000,￥ 32000,任务编号：584817,1534-2000.csv,,,
【LOGO设计】白酒海报设计,https://task.epwk.com/584828/,807人,1人,"¥49,999",圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,白酒海报设计,直接雇佣￥ 49999,￥ 49999,任务编号：584828,1534-2000.csv,,,
【VI设计】8项VI设计,https://task.epwk.com/584854/,291人,1人,¥200,圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,8项VI设计,直接雇佣￥ 200,￥ 200,任务编号：584854,1534-2000.csv,,,
【企业官网】汽车信息网站二次开发,https://task.epwk.com/584857/,150人,1人,"¥1,350",圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,汽车信息网站二次开发,直接雇佣￥ 1350,￥ 1350,任务编号：584857,1534-2000.csv,,,
【企业官网】生产型公司展示型网站,https://task.epwk.com/584858/,158人,1人,"¥2,360",圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,生产型公司展示型网站,直接雇佣￥ 2360,￥ 2360,任务编号：584858,1534-2000.csv,,,
【OA系统】开发多声道软件,https://task.epwk.com/584859/,1405人,1人,"¥33,000",圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,开发多声道软件,直接雇佣￥ 33000,￥ 33000,任务编号：584859,1534-2000.csv,,,
【OA系统】开发多声道软件第二期,https://task.epwk.com/584860/,1492人,1人,"¥47,000",圆满完成,https://task.epwk.com/page1697.html?m=6&o=7,开发多声道软件第二期,直接雇佣￥ 47000,￥ 47000,任务编号：584860,1534-2000.csv,,,
【微信开发】地方性微信小商场开发（一期）,https://task.epwk.com/584889/,222人,1人,"¥3,800",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,地方性微信小商场开发（一期）,直接雇佣￥ 3800,￥ 3800,任务编号：584889,1534-2000.csv,,,
【APP开发】开发微信小程序和双端APP,https://task.epwk.com/584894/,313人,1人,"¥25,500",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,开发微信小程序和双端APP,直接雇佣￥ 25500,￥ 25500,任务编号：584894,1534-2000.csv,,,
【APP界面设计】小程序商城网站设计与前端,https://task.epwk.com/584899/,291人,1人,"¥6,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,小程序商城网站设计与前端,直接雇佣￥ 6000,￥ 6000,任务编号：584899,1534-2000.csv,,,
【小程序开发】模块开发,https://task.epwk.com/584904/,195人,1人,"¥3,500",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,模块开发,直接雇佣￥ 3500,￥ 3500,任务编号：584904,1534-2000.csv,,,
【效果图设计】效果图制作,https://task.epwk.com/584909/,371人,1人,"¥20,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,效果图制作,直接雇佣￥ 20000,￥ 20000,任务编号：584909,1534-2000.csv,,,
【详情页设计】店铺主图详情图编辑,https://task.epwk.com/584912/,596人,1人,¥200,圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,店铺主图详情图编辑,直接雇佣￥ 200,￥ 200,任务编号：584912,1534-2000.csv,,,
【旅游服务】台湾旅游全包,https://task.epwk.com/584913/,699人,1人,"¥20,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,台湾旅游全包,直接雇佣￥ 20000,￥ 20000,任务编号：584913,1534-2000.csv,,,
【后端开发】扬尘检测接口开发,https://task.epwk.com/584915/,1721人,1人,¥400,圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,扬尘检测接口开发,直接雇佣￥ 400,￥ 400,任务编号：584915,1534-2000.csv,,,
【直播】视频播放器软件开发 一,https://task.epwk.com/584937/,287人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,视频播放器软件开发 一,直接雇佣￥ 50000,￥ 50000,任务编号：584937,1534-2000.csv,,,
【直播】视频播放器软件开发 二,https://task.epwk.com/584938/,243人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,视频播放器软件开发 二,直接雇佣￥ 50000,￥ 50000,任务编号：584938,1534-2000.csv,,,
【企业官网】第三方交易平台网站PC+APP开发,https://task.epwk.com/584943/,534人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,第三方交易平台网站PC+APP开发,直接雇佣￥ 50000,￥ 50000,任务编号：584943,1534-2000.csv,,,
【企业官网】医药公司企业网站开发,https://task.epwk.com/584944/,260人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,医药公司企业网站开发,直接雇佣￥ 50000,￥ 50000,任务编号：584944,1534-2000.csv,,,
【直播】视频聊天桌面软件开发,https://task.epwk.com/584949/,284人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,视频聊天桌面软件开发,直接雇佣￥ 50000,￥ 50000,任务编号：584949,1534-2000.csv,,,
【分销管理软件】分销系统开发,https://task.epwk.com/584950/,1471人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,分销系统开发,直接雇佣￥ 50000,￥ 50000,任务编号：584950,1534-2000.csv,,,
【店铺装修】【电商设计】电商设计美工包月天猫淘宝京东商城,https://task.epwk.com/584951/,602人,1人,"¥48,800",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,【电商设计】电商设计美工包月天猫淘宝京东商城,直接雇佣￥ 48800,￥ 48800,任务编号：584951,1534-2000.csv,,,
【小程序开发】微信端二期开发,https://task.epwk.com/584955/,345人,1人,"¥30,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,微信端二期开发,直接雇佣￥ 30000,￥ 30000,任务编号：584955,1534-2000.csv,,,
【财务管理系统】财务管理软件开发二期,https://task.epwk.com/584994/,1671人,1人,"¥24,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,财务管理软件开发二期,直接雇佣￥ 24000,￥ 24000,任务编号：584994,1534-2000.csv,,,
【通讯通信】类似今日头条开发,https://task.epwk.com/585000/,315人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,类似今日头条开发,直接雇佣￥ 50000,￥ 50000,任务编号：585000,1534-2000.csv,,,
【海报设计】酒店vi设计,https://task.epwk.com/585001/,538人,1人,"¥20,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,酒店vi设计,直接雇佣￥ 20000,￥ 20000,任务编号：585001,1534-2000.csv,,,
【宣传册设计】微信海报设计-信控中国走进南昌,https://task.epwk.com/585017/,595人,1人,¥80,圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,微信海报设计-信控中国走进南昌,直接雇佣￥ 80,￥ 80,任务编号：585017,1534-2000.csv,,,
【财务管理系统】财务管理软件开发补充费用,https://task.epwk.com/585020/,1609人,1人,"¥3,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,财务管理软件开发补充费用,直接雇佣￥ 3000,￥ 3000,任务编号：585020,1534-2000.csv,,,
【代办/跑腿】ThinkPad美国行货代购T470s 两台,https://task.epwk.com/585039/,652人,1人,"¥11,600",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,ThinkPad美国行货代购T470s 两台,直接雇佣￥ 11600,￥ 11600,任务编号：585039,1534-2000.csv,,,
【店铺装修】网店整体美化,https://task.epwk.com/585051/,238人,1人,"¥20,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,网店整体美化,直接雇佣￥ 20000,￥ 20000,任务编号：585051,1534-2000.csv,,,
【餐饮】益智游戏程序开发,https://task.epwk.com/585052/,428人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,益智游戏程序开发,直接雇佣￥ 50000,￥ 50000,任务编号：585052,1534-2000.csv,,,
【阅读/图像】图书阅读类平台开发,https://task.epwk.com/585053/,609人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,图书阅读类平台开发,直接雇佣￥ 50000,￥ 50000,任务编号：585053,1534-2000.csv,,,
【效果图设计】北欧简约风效果图制作,https://task.epwk.com/585054/,247人,1人,"¥20,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,北欧简约风效果图制作,直接雇佣￥ 20000,￥ 20000,任务编号：585054,1534-2000.csv,,,
【旅游服务】旅游咨询服务,https://task.epwk.com/585056/,738人,1人,"¥20,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,旅游咨询服务,直接雇佣￥ 20000,￥ 20000,任务编号：585056,1534-2000.csv,,,
【服装设计】詹美外贸公司VI设计,https://task.epwk.com/585058/,1471人,1人,"¥4,500",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,詹美外贸公司VI设计,直接雇佣￥ 4500,￥ 4500,任务编号：585058,1534-2000.csv,,,
【服装设计】七个桥儿童玩具品牌设计+商标注册,https://task.epwk.com/585059/,1560人,1人,"¥4,600",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,七个桥儿童玩具品牌设计+商标注册,直接雇佣￥ 4600,￥ 4600,任务编号：585059,1534-2000.csv,,,
【店铺装修】网站商城模块嵌入式开发,https://task.epwk.com/585079/,387人,1人,"¥20,000",圆满完成,https://task.epwk.com/page1696.html?m=6&o=7,网站商城模块嵌入式开发,直接雇佣￥ 20000,￥ 20000,任务编号：585079,1534-2000.csv,,,
【LOGO设计】幼儿园logo设计,https://task.epwk.com/585084/,368人,1人,¥500,圆满完成,https://task.epwk.com/page1695.html?m=6&o=7,幼儿园logo设计,直接雇佣￥ 500,￥ 500,任务编号：585084,1534-2000.csv,,,
【APP界面设计】APP设计界面设计｜小程序UI设计｜首页设计｜启动页引导页｜整套设计前端html+css｜教育金融,https://task.epwk.com/585126/,303人,1人,"¥5,500",圆满完成,https://task.epwk.com/page1695.html?m=6&o=7,APP设计界面设计｜小程序UI设计｜首页设计｜启动页引导页｜整套设计前端html+css｜教育金融,直接雇佣￥ 5500,￥ 5500,任务编号：585126,1534-2000.csv,,,
【软件UI设计】软件设计UI设计｜界面设计｜web设计｜管理系统｜餐饮金融分销｜办公系统,https://task.epwk.com/585127/,483人,1人,"¥6,600",圆满完成,https://task.epwk.com/page1695.html?m=6&o=7,软件设计UI设计｜界面设计｜web设计｜管理系统｜餐饮金融分销｜办公系统,直接雇佣￥ 6600,￥ 6600,任务编号：585127,1534-2000.csv,,,
【展示设计】年会主视觉设计,https://task.epwk.com/585130/,577人,1人,¥200,圆满完成,https://task.epwk.com/page1695.html?m=6&o=7,年会主视觉设计,直接雇佣￥ 200,￥ 200,任务编号：585130,1534-2000.csv,,,
【APP界面设计】APP设计界面设计｜小程序UI设计｜首页设计｜启动页引导页｜整套设计前端html+css｜教育金融,https://task.epwk.com/585132/,689人,1人,"¥5,000",圆满完成,https://task.epwk.com/page1695.html?m=6&o=7,APP设计界面设计｜小程序UI设计｜首页设计｜启动页引导页｜整套设计前端html+css｜教育金融,直接雇佣￥ 5000,￥ 5000,任务编号：585132,1534-2000.csv,,,
【前端开发】手机网站UI设计｜微信小程序设计｜html+css前端｜H5设计,https://task.epwk.com/585143/,1668人,1人,"¥5,800",圆满完成,https://task.epwk.com/page1695.html?m=6&o=7,手机网站UI设计｜微信小程序设计｜html+css前端｜H5设计,直接雇佣￥ 5800,￥ 5800,任务编号：585143,1534-2000.csv,,,
公司logo设计,https://task.epwk.com/585152/,266人,1人,¥800,圆满完成,https://task.epwk.com/page1695.html?m=6&o=7,公司logo设计,直接雇佣￥ 800,￥ 800,任务编号：585152,1534-2000.csv,,,
【测试服务】游戏测试,https://task.epwk.com/585160/,2062人,1人,¥600,圆满完成,https://task.epwk.com/page1695.html?m=6&o=7,游戏测试,直接雇佣￥ 600,￥ 600,任务编号：585160,1534-2000.csv,,,
【APP开发】上饶区块链网站开发,https://task.epwk.com/585172/,373人,1人,"¥22,300",圆满完成,https://task.epwk.com/page1695.html?m=6&o=7,上饶区块链网站开发,直接雇佣￥ 22300,￥ 22300,任务编号：585172,1534-2000.csv,,,
【LOGO设计】牛太郎新标,https://task.epwk.com/585206/,355人,1人,"¥3,998",圆满完成,https://task.epwk.com/page1695.html?m=6&o=7,牛太郎新标,直接雇佣￥ 3998,￥ 3998,任务编号：585206,1534-2000.csv,,,
【分销管理软件】分销系统软件二次开发一期,https://task.epwk.com/585218/,1501人,1人,"¥30,000",圆满完成,https://task.epwk.com/page1695.html?m=6&o=7,分销系统软件二次开发一期,直接雇佣￥ 30000,￥ 30000,任务编号：585218,1534-2000.csv,,,
【分销管理软件】分销系统软件二次开发二期,https://task.epwk.com/585219/,1618人,1人,"¥36,000",圆满完成,https://task.epwk.com/page1695.html?m=6&o=7,分销系统软件二次开发二期,直接雇佣￥ 36000,￥ 36000,任务编号：585219,1534-2000.csv,,,
【通讯通信】行业应用软件开发第二期,https://task.epwk.com/585232/,414人,1人,"¥30,000",圆满完成,https://task.epwk.com/page1695.html?m=6&o=7,行业应用软件开发第二期,直接雇佣￥ 30000,￥ 30000,任务编号：585232,1534-2000.csv,,,
【通讯通信】行业应用软件开发尾款,https://task.epwk.com/585233/,407人,1人,"¥31,000",圆满完成,https://task.epwk.com/page1695.html?m=6&o=7,行业应用软件开发尾款,直接雇佣￥ 31000,￥ 31000,任务编号：585233,1534-2000.csv,,,
【包装设计】【设计】冷敷贴外包装盒及铝箔袋设计,https://task.epwk.com/585244/,266人,1人,"¥1,080",圆满完成,https://task.epwk.com/page1695.html?m=6&o=7,【设计】冷敷贴外包装盒及铝箔袋设计,直接雇佣￥ 1080,￥ 1080,任务编号：585244,1534-2000.csv,,,
