标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9
【效果图设计】简约轻奢风格茶桌场景和几张主图设计,https://task.epwk.com/893110/,1259人,3人,"¥1,000",圆满完成,效果图设计,o5f624aa92dc47,需要出一个简约轻奢风格茶桌场景和几张主图，模型都有。,2020-09-17,2020.09.26,任务编号：893110,800.0,"2天,3天,3天","陕西省-西安市-未央区,四川省-成都市-锦江区,山东省-青岛市",炫世霜狼软件科技,https://shop.epwk.com/rp5z4ppowdx3/,炫世霜狼软件科技,出售服务,https://shop.epwk.com/rp5z4ppowdx3/chushou/,企业,七品,40分,,,炫世霜狼软件科技,,网站开发,"￥1500
            /起",创意设计,"￥500
            /起",行业软件开发,"￥3000
            /起",企业管理系统,"￥5000
            /起",小程序开发,"￥3000
            /起",APP开发,"￥3000
            /起",品牌设计,"￥500
            /起",室内设计,"￥500
            /起",,
【施工图设计】农村房室内装修设计,https://task.epwk.com/881857/,1365人,2人,¥200,圆满完成,施工图设计,张生张生,农村房室内修改，有一些装修想法，希望两天可以完成,2020-07-31,2020.08.07,任务编号：881857,200.0,"2天,2天","四川省-成都市,广东省-惠州市-惠阳区",EdisonN,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】2张小店餐厅效果图设计,https://task.epwk.com/874691/,1201人,1人,¥600,圆满完成,效果图设计,wuwowuta,两张35平米的小店的3D效果图；,2020-07-01,2020.07.18,任务编号：874691,600.0,4天,浙江省-金华市,昆明众石嘉创文化传播,https://shop.epwk.com/09drjew7q53w/,昆明众石嘉创文化传播,出售服务,https://shop.epwk.com/09drjew7q53w/chushou/,企业,一品,39分,,,昆明众石嘉创文化传播,,资深设计师/医疗/慈善/商业/零售/服务标志商标logo设计,"￥1299
            /起",包装盒设计,￥1000,食品包装设计,￥1888,园林/庭院/花园/室内景观/屋顶花园 规划设计,"￥1000
            /起",3D建模,"￥500
            /起",3D设计公装渲染图,"￥60
            /平方",酒水月饼礼盒食品/茶/饮品/农产品,"￥300
            /页",创城、创文多折页设计/家居装修/金融保险/产品推介,"￥300
            /页",餐饮/娱乐/旅游VI设计专属定制全套vi视觉系统设计,"￥9999
            /套"
【办公空间】办公室空间布局设计,https://task.epwk.com/870177/,1504人,3人,¥200,圆满完成,办公空间,独孤一正,办公室空间布局设计,2020-06-13,2020.07.14,任务编号：870177,200.0,"3天,7天","安徽省-淮南市-田家庵区,广东省-深圳市-宝安区",爱岩文化传媒,https://shop.epwk.com/09drjv4e653w/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【庭院设计】庭院和外立面鸟瞰图设计,https://task.epwk.com/866983/,1590人,1人,"¥2,000",圆满完成,庭院设计,竹林听雨123,庭院和外立面鸟瞰图设计，徽派建筑,2020-06-02,2020.06.16,任务编号：866983,2000.0,3天,江苏省-淮安市-清河区,鲸跃传媒有限公司,https://shop.epwk.com/m7d7wvm4y5q8/,鲸跃传媒有限公司,出售服务,https://shop.epwk.com/m7d7wvm4y5q8/chushou/,工作室,四品,39分,,,鲸跃传媒有限公司,,视频制作,"￥500
            /件",平面设计,"￥100
            /件",,,,,,,,,,,,,,
【效果图设计】超市室内平面设计图,https://task.epwk.com/861905/,1381人,3人,¥600,圆满完成,效果图设计,o5ea2a3f8b5cb1,需要超市室内平面设计图，要求装修新颖，成本压低，包含屋顶和灯光设计，货品摆放位置，空间合理利用，屋内货架及装修用品为了能保证装修效果和设计效果一样，我们会在淘宝上购买装修用品，设计人员需提供淘宝链接和购买尺寸作为参考。经营内容：蔬菜，水果，零食，烟酒，调料，米面粮油，冷冻食品、冰棍、饮料、火锅食材（虾丸，鱼豆腐等涮品）注：屋内布局会放3个冰柜，1个冰箱。,2020-05-17,2020.05.30,任务编号：861905,600.0,"5天,4天","浙江省-金华市,河南省-郑州市",昆明众石嘉创文化传播,https://shop.epwk.com/09drjew7q53w/,昆明众石嘉创文化传播,出售服务,https://shop.epwk.com/09drjew7q53w/chushou/,企业,一品,39分,,,昆明众石嘉创文化传播,,资深设计师/医疗/慈善/商业/零售/服务标志商标logo设计,"￥1299
            /起",包装盒设计,￥1000,食品包装设计,￥1888,园林/庭院/花园/室内景观/屋顶花园 规划设计,"￥1000
            /起",3D建模,"￥500
            /起",3D设计公装渲染图,"￥60
            /平方",酒水月饼礼盒食品/茶/饮品/农产品,"￥300
            /页",创城、创文多折页设计/家居装修/金融保险/产品推介,"￥300
            /页",餐饮/娱乐/旅游VI设计专属定制全套vi视觉系统设计,"￥9999
            /套"
【别墅设计】自建房建筑设计,https://task.epwk.com/858800/,2315人,1人,"¥1,500",圆满完成,别墅设计,o5eb2f04a170db,我想请人设计农村自建房施工及效果图等图纸，费用大概1000元左右。需求：平面方案，建筑施工图，3D外观效果图，水电图、排水图设计，具体详谈,2020-05-07,2020.06.07,任务编号：858800,1000.0,4天,河北省-承德市-宽城满族自治县,神彩源设计策划,https://shop.epwk.com/qgdmjjyl8dke/,神彩源设计策划,出售服务,https://shop.epwk.com/qgdmjjyl8dke/chushou/,企业,七品,40分,,,神彩源设计策划,,VI设计,"￥10000
            /起",logo、商标设计,"￥1000
            /件",平面宣传品设计,"￥80
            /页",画册/本册设计排版,"￥50
            /页",室内装饰效果【家装】,"￥50
            /平米",室内装饰效果图【工装】,"￥30
            /平米",建筑外观表现建模,"￥2000
            /套",环境鸟瞰场景制作,"￥2500
            /公顷",静态景观照明、量化效果设计,"￥1000
            /套"
【效果图设计】指挥中心机房效果图制作,https://task.epwk.com/854573/,1271人,5人,"¥2,000",圆满完成,效果图设计,o5e9dbcfb06f1b,大型智能化指挥中心效果图，要求：包含，大屏展示区需要整墙展示（可用宽面做展示），操控区域操作台每排5人5排—6排，会议室多人会议。玻璃钢架结构二层有层巡视走廊区域，调控空间可全面观看大屏整体效果。空间1000平米，长100米，宽10米，高16米，梁厚度600.,2020-04-20,2020.04.24,任务编号：854573,2000.0,"2天,10天,3天,2天","江苏省-淮安市-清河区,安徽省-合肥市-包河区,广东省-深圳市,河北省-承德市-宽城满族自治县",鲸跃传媒有限公司,https://shop.epwk.com/m7d7wvm4y5q8/,鲸跃传媒有限公司,出售服务,https://shop.epwk.com/m7d7wvm4y5q8/chushou/,工作室,四品,39分,,,鲸跃传媒有限公司,,视频制作,"￥500
            /件",平面设计,"￥100
            /件",,,,,,,,,,,,,,
【效果图设计】农村宅基地自建房平面图设计,https://task.epwk.com/846745/,1255人,2人,¥300,圆满完成,效果图设计,o5e78c86e92745,农村宅基地自建房，一层长12米宽11.4米，三房两卫不要套房、背面不能开窗、客厅门口要小院子。广东的服务商,2020-03-24,2020.03.28,任务编号：846745,300.0,"3天,2天","广东省-广州市-海珠区,广东省-深圳市",广州品创商业空间店面设计（室内设计）,https://shop.epwk.com/zqdplgyk6n1v/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】办公室效果图设计,https://task.epwk.com/834357/,1805人,3人,¥500,圆满完成,效果图设计,竹林听雨123,办公室设计图写字楼；财务部、行政人事部、采购部、工程部、会客室、老板办公室、总经理办公室等；老板办公室和财务室对门且老板办公室在整个房子格局的正北方；两个房间，可以打通。,2020-02-06,2020.03.25,任务编号：834357,500.0,"5天,3天,3天","广东省-广州市,四川省-达州市-大竹县,河南省-郑州市-市辖区",广州品创商业空间店面设计（室内设计）,https://shop.epwk.com/zqdplgyk6n1v/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】校园围墙效果图制作,https://task.epwk.com/816595/,1791人,6人,"¥3,000",圆满完成,效果图设计,o5ac2a1991bcfc,与时俱进，用最新的想法设计来设计校园围墙，重点以国防教育为主题设计，要求摒弃农村小学的样式，以城市化学校来设计围墙,2019-11-28,2019.12.31,任务编号：816595,3000.0,"4天,8天,5天","广东省-深圳市,广西壮族自治区-贺州市-八步区,河南省-郑州市",映善中国,https://shop.epwk.com/09drjep7153w/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【施工图设计】设计楼顶党建元素施工图,https://task.epwk.com/815508/,1103人,1人,¥680,圆满完成,施工图设计,o5da04b164849d,楼顶是一块闲置的空地，在空地一侧拟建一个有党建元素的文化园，结合此空地，因地制宜，发挥设计理念。目前，根据有些单位的做法，做了有五大伟人从西柏波走来的雕塑，还有用砖头做好后在砖上雕刻一些语录、口号。还有一点就是，空地上面有梁，地面到梁大概也就2m的样子。设计面积在布局图的右上角，即党建文化一块。请根据附件设计可操作的额设计图，总面积估计在6个平方左右,2019-11-25,2020.04.26,任务编号：815508,680.0,8天,广西壮族自治区-贺州市-八步区,威创设计工作室,https://shop.epwk.com/7g5ykxvx2n0q/,威创设计工作室,出售服务,https://shop.epwk.com/7g5ykxvx2n0q/chushou/,工作室,四品,74分,,,威创设计工作室,,书籍封面设计,价格面议,家装设计,价格面议,SU草图大师制作,价格面议,创意设计：LOGO设计,价格面议,工装设计：庭院,价格面议,工装设计：办公区,价格面议,,,,,,
【软装设计】公司玻璃墙上贴用的宣传形象墙设计,https://task.epwk.com/813788/,1760人,3人,¥700,圆满完成,软装设计,健康从选择开始,"公司侧墙，突出展示公司品牌板块主营业务公司名称  施道赫商贸（天津）有限公司主营业务  德国生活馆  德国爱他美奶粉等母婴产品、德国凯撒、德国百帝王等啤酒、德国品牌厨具等                德事帮   （独立品牌） 移民、留学、游学、劳务及国际医疗服务                妙思龙启智桌游 （独立品牌）启迪智慧的桌面游戏，成就会思考、有思维、爱奇思妙想的非凡人生！        1、主要大图整个图片 长7.37 高 3.32米   全 面展示  突出德事帮板块        2、 大橱窗大图5.85米长 3.32米高 突出德国生活馆   三个板块 健康成长 （奶粉、保健 ）  快乐学习 （玩具、桌游） 美丽人生（日化、美妆）         3.  小橱窗    2.6米长  3.32米高   突出德事帮        4、 店内背景墙    4.2米长  3米高    突出德事帮形象与实力        5、德事帮门头设计长7.5,米   高0.68米真诚希望与有灵感设计师合作!",2019-11-19,2020.03.18,任务编号：813788,700.0,"2天,3天","山东省-淄博市-张店区,广东省-深圳市",中创品牌设计策划,https://shop.epwk.com/78n96yv6znkv/,中创品牌设计策划,出售服务,https://shop.epwk.com/78n96yv6znkv/chushou/,企业,六品,39分,,,中创品牌设计策划,,品牌VI设计,"￥10000
            /套",logo设计,"￥1000
            /套",包装设计,"￥500
            /起",海报设计,"￥100
            /起",字体设计,"￥500
            /起",画册设计,"￥100
            /P",宣传单设计,"￥200
            /版",卡片设计,"￥100
            /版",商标注册,"￥800
            /套"
【其他公装设计】自建房布局设计（四房两厅一卫）,https://task.epwk.com/809750/,1227人,2人,¥300,圆满完成,其他公装设计,武林小猪,四房两厅一卫就是厨房的位置需要偏左,2019-11-06,2019.11.14,任务编号：809750,300.0,"300天,2天","湖北省-武汉市-新洲区,海南省-海口市-琼山区",凰辰设计工作室,https://shop.epwk.com/3gd2mo9ygner/,凰辰设计工作室,出售服务,https://shop.epwk.com/3gd2mo9ygner/chushou/,工作室,四品,40分,,,凰辰设计工作室,,室内装修/品质保障/定制服务/满意为止,"￥4999
            /起",企业VI设计/品质保障/原创设计/满意为止,"￥2999
            /起",名片设计/品质保障/原创设计/满意为止,"￥199
            /起",包装设计/品质保障/原创设计/满意为止,"￥999
            /起",logo设计/品质保障/原创设计/满意为止,"￥699
            /起",,,,,,,,
【展台展厅】全息博物馆展厅设计,https://task.epwk.com/804666/,1699人,1人,"¥4,000",圆满完成,展台展厅,o5dad134c9a5e7,要求两种方案：1、 做成5*5*3的方形篷房式，就是用帐篷的形式做，然后外部外观设计需要符合多种博物馆主题的潮流时尚科技感的风格2、做成直径为8米的圆形篷房式，帐篷的材料，外部的套布需要符合多种博物馆主题的潮流时尚科技感的风格3、两种方案需要设计好不同的门头4、馆内设计需求：设计储存柜及放置位置、人流安排设计、投影设计、通用型的贴纸、门头设计。 5、使用材料为篷房式，用框架支撑，篷房外膜为不透光或颜色较暗有科技感的胶布质或其他类似材质，要求安全无毒易安装。,2019-10-21,2020.04.07,任务编号：804666,4000.0,12天,四川省-成都市,热思设计,https://shop.epwk.com/j7n38xqe35e1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】旅拍门店平面装修图和效果图设计,https://task.epwk.com/799918/,1931人,7人,"¥2,000",圆满完成,效果图设计,o5d988d8d0bf00,我想请人帮忙设计一下我们公司的旅拍门店，要求下图风格的平面装修图和效果图，以及一个大门的效果图，预计出图时间5天以内。,2019-10-06,2019.11.07,任务编号：799918,2000.0,"7天,4天,8天","重庆市-重庆市-渝北区,广东省-深圳市,广西壮族自治区-贺州市-八步区",绘梦笔文化创意,https://shop.epwk.com/81n41o67onp6/,绘梦笔文化创意,出售服务,https://shop.epwk.com/81n41o67onp6/chushou/,工作室,四品,40分,,,绘梦笔文化创意,,创意UI设计,价格面议,,,,,,,,,,,,,,,,
【软装设计】公司形象墙设计,https://task.epwk.com/793291/,765人,1人,"¥1,200",圆满完成,软装设计,vitorru,公司形象墙设计  已谈好勿扰,2019-09-12,2019.09.12,任务编号：793291,1200.0,2天,福建省-厦门市,众智创想,https://shop.epwk.com/j7n38xzo25e1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【施工图设计】别墅施工图制作,https://task.epwk.com/792012/,1353人,1人,"¥2,600",圆满完成,施工图设计,o5d689b83db270,别墅施工图，针对已有的平面图和效果图，制作全部别墅的施工图包含电气排水等等分两次付款以及庭院的全部平面设计和效果图,2019-09-08,2019.10.06,任务编号：792012,2600.0,15天,湖北省-武汉市-新洲区,凰辰设计工作室,https://shop.epwk.com/3gd2mo9ygner/,凰辰设计工作室,出售服务,https://shop.epwk.com/3gd2mo9ygner/chushou/,工作室,四品,40分,,,凰辰设计工作室,,室内装修/品质保障/定制服务/满意为止,"￥4999
            /起",企业VI设计/品质保障/原创设计/满意为止,"￥2999
            /起",名片设计/品质保障/原创设计/满意为止,"￥199
            /起",包装设计/品质保障/原创设计/满意为止,"￥999
            /起",logo设计/品质保障/原创设计/满意为止,"￥699
            /起",,,,,,,,
【店铺厂房】手机店面装修效果图设计,https://task.epwk.com/789552/,1811人,3人,¥500,圆满完成,店铺厂房,易成微服,位于卖场里面的20多平方手机店面效果图； 要求2张图即可，时间五天。费用500元，能做的就联系，想要加价的勿扰。,2019-09-01,2019.09.20,任务编号：789552,500.0,"5天,3天,5天","上海市-市辖区,广东省-深圳市,广西壮族自治区-贺州市-八步区",上海暔尚广告设计公司,https://shop.epwk.com/z2nkzz1k4nqy/,上海暔尚广告设计公司,出售服务,https://shop.epwk.com/z2nkzz1k4nqy/chushou/,企业,二品,65分,,,上海暔尚广告设计公司,,ps平面设计包装宣传单册广告logo彩页画册喷绘排版易拉宝海报设计,价格面议,客厅电视背景墙装修效果图片制作家装室内设计图服务家居房子吊顶,价格面议,高端VI设计 品牌形象VIS设计 公司logo企业全套视觉识别系统设计,价格面议,招牌设计 店面门头设计效果图 实体店铺设计 广告牌匾 门面设计,"￥100
            /起",高端包装设计化妆食品饮料彩酒袋定制瓶贴纸外盒茶叶产品平面设计,"￥100
            /起",公司企业平面设计广告产品宣传册画册设计海报传单三折页设计印刷,"￥100
            /起",,,,,,
【施工图设计】小别墅建筑设计图制作,https://task.epwk.com/788861/,1497人,3人,"¥1,000",圆满完成,施工图设计,o5d689b83db270,我想找一家设计公司帮我设计一个占地100平左右的两层小别墅，外观无太多要求简单时尚即可，要求南北朝向，多窗，4室两厅3卫1浴1露台，一楼要有贯穿式的客厅餐厅和厨房一个老人房一个储物间和一个封闭式阳台，南向大窗户设计，有个大浴室能放开浴盆那种的，还要有个封闭式阳台，因为有狗所以需要有个封闭式阳台放狗最好是只和我们的生活空间只有一层门的距离，阳台对外开放大于对内开放。二楼设计主卧次卧和书房以及一个大露台，主卧设计的长一些有卫生间内部并且要有衣帽间的位置，书房也设计的大一些做多功能厅使用，次卧可以设计的常规一些，但是要考虑孩子的需求设计，最后要一个大露台这个露台可以不是那么大但是最起码也要20平左右，卫生间一楼一个公共干湿分离二楼一个主卧使用和一个公共卫生间,2019-08-30,2019.09.08,任务编号：788861,1000.0,"26天,3天","湖北省-武汉市-新洲区,广东省-深圳市-市辖区",凰辰设计工作室,https://shop.epwk.com/3gd2mo9ygner/,凰辰设计工作室,出售服务,https://shop.epwk.com/3gd2mo9ygner/chushou/,工作室,四品,40分,,,凰辰设计工作室,,室内装修/品质保障/定制服务/满意为止,"￥4999
            /起",企业VI设计/品质保障/原创设计/满意为止,"￥2999
            /起",名片设计/品质保障/原创设计/满意为止,"￥199
            /起",包装设计/品质保障/原创设计/满意为止,"￥999
            /起",logo设计/品质保障/原创设计/满意为止,"￥699
            /起",,,,,,,,
