标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9,能力标签,交易价格1,需求价格备选,参与交稿,字段8_link,字段9_link,字段3,字段4,字段5,字段7,字段8,字段9,字段10,字段11,字段12,字段13,字段14,字段15,字段16,字段17,字段18,字段19,交易价格备选,设计师1,设计师2,设计师3,设计师4,设计师5,设计师6,设计师7,设计师8,设计师9,设计师10,字段6,需求者,赏金总额1,交易总�����额,年份
【公司起名】幼儿园中英文起名,,11622人,88人,¥800,圆满完成,,yalextiu,任务需求一、需求：1.本园是一所面向中高端人群私立幼儿园，所取名称需国际化、艺术化，名称响亮，无生僻字，易记忆，有创意，可体现品牌价值，可注册商标。2.中英文同时命名，名称译名准确。中文字数控制在2-3个字。3.名称能有利于品牌形象的设计塑造。4.为避免重复内容及网络复制，每位投标者所取名字不得多于5个。 5.名称未被使用过，能通过国家商标局的注册使用。取名后，请附带在中国商标网做个查询结果，能够在中国商标局注册。 6.附上创意说明。 二、知识产权的说明 ：1、所创作的名称必须为原创，不得与其它企业或品牌名称类似，抄袭剽窃他人作品。不得侵犯他人著作权；如有侵犯他人著作权，由竞标者承担所有法律责任；各位竞标者一定要注意所设计作品的不重复性，如有雷同或无法进行商标注册将无法参与竞标。2、竞标方创作的名称一经选中，则视为同意征集方拥有对该名称的所有权。最终中标的名称，其全部权利（包括但不限于知识产权、著作权、使用权、发布权、处分权)归我方，即拥有该名称的独立完整知识产权。我方除征集费外，无需向竞标者支付任何费用。 3、中标的名称，我方支付征集费后，竞标者不得再在其他任何地方使用该名称，或为第三人提供该作品创意方案，否则构成侵权，我方保留依法追究设计方法律责任的权利。4、如选中某名称，但需要进行适当微调，希望中标者能依据我们的意见适当调整。5、征集结果公布后，未采用的作品即可自行处理。 6、参加此竞标者被视为同意以上声明。 三、任务征集期间，交易双方交流可通过:一品威客站内信、任务详情之威客任务交流区或咨询一品威客在线客服人员。,2014-12-25,2015.02.02,任务编号：324290,800.0,,,大彻广告传媒有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公司起名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【品牌起名】给防雷避雷针网络商城起名字,,7942人,67人,¥300,圆满完成,,腾辉2014,我们是一家专业避雷针、防雷塔、防雷设备、接地材料的生产与销售公司，代理有各类进口品牌与国内优秀品牌，方便更广泛开拓市场，想建设一个网络B2C商城！希望给商城起个容易记住的名字，名字要求可以商标注册，字数不限，非常感谢！,2014-12-23,2015.02.19,任务编号：323946,300.0,,,艾豆笔尖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,品牌起名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【公司起名】广告公司取名,,7417人,49人,¥100,圆满完成,,guoxunl,任务需开公司，法人：彭智明（农历88年1月14日）；入股人：彭志强（农历89年8月08日）。要求：1、名字响亮，有意思，符合广告传媒行业。2、字数限制2-3个字3、求两人合资有内涵，品牌象征4、公司名称需要用于注册，中标威客需配合修改知识产权说明：1、所设计的作品为原创，为第一次发布，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有法律责任。（注明：公司主要是做灯箱跟展柜),2014-12-23,2015.02.16,任务编号：323864,100.0,,,lixiang123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公司起名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【店铺/网店起名】郏县饸饹面馆取名,,12544人,64人,¥100,圆满完成,,mf135****9377,"1、此面馆是郏县饸饹面（可以网上百度），主要经营饸饹面、羊肉冲汤、火烧、凉菜 ，羊肉有机可追溯来源是我们的特色。2、开店理念：绿色源头可追溯、健康营养、原生态、文化厚重3、装修格调为古典，会融入文化、品牌故事等（见附件），餐饮位置在大型商业室内步行街（见附件）。4、面馆名称要融入我们的餐饮文化，计划后期开连锁店。5、所设计的作品为原创，为第一次发布，未侵犯他们的著作权，如有侵犯他人的著作权有设计者承担所有法律责任， 中标的设计作品，我方支付设计制作费，即拥有该作品的知识产权，包括著作权,使用权和发布权等,有权对设计作品进行修改,组合和应用;设计者不得再向其他任何地方使用该设计作品。",2014-12-23,2015.01.01,任务编号：323693,100.0,,,青花瓷2012的店铺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,店铺/网店起名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【公司起名】外贸电商公司起名中英文名,,11342人,41人,¥188,圆满完成,,Yasuo,"要求：  1、名称文雅，有内涵有创意但不失稳重;(必需可以注册公司的)  2、要有中、英文两种名称，中英文要求谐音，并可注册商标，包括域名 3、附上创意说明。 名字格式：***网络科技有限公司    （前面2~4个字）知识产权说明： 1、所设计的作品为原创，为第一次发布，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有法律责任; 2、中标的设计作品，我方支付设计制作费，即拥有该作品的知识产权，包括著作权,使用权和发布权等,有权对设计作品进行修改,组合和应用;设计者不得再向其他任何地方使用该设计作品;",2014-12-22,2015.01.25,任务编号：323426,188.0,,,文采飞young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公司起名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【公司起名】征集公司/商标名字,,8966人,95人,¥300,圆满完成,,huananmaoyi,新项目是做水果生鲜的电商，主打新鲜时尚生活。现征集公司名字（可注册商标使用）。取名，请附上名字寓意。谢谢~详询0596-6106383 陈女士,2014-12-18,2014.12.28,任务编号：322913,300.0,,,zxy2956488的商铺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公司起名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【软文发布】撰写一篇元旦淘宝拍卖专场软文,,4206人,2人,¥250,圆满完成,,mf134****8383,元旦左右，撰写并在一线报纸发表一篇1000字的淘宝拍卖专场软文淘宝拍卖会商家，需在一线报纸发表一则本公司贺岁春拍的软文，要求有发表软文的资源条件，字数，1000字左右。发表时间，元旦前。,2014-12-17,2015.01.07,任务编号：322439,250.0,,,尖顶尖设计工作室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,软文发布,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【公司起名】集团公司起名,,9784人,98人,¥100,圆满完成,,mf137****7000,"集团公司名称征集，本公司位于湖北。经营介绍： 。旗下公公司涉及渡假山庄、机械铸造、幼儿教育、金融、酒店等要求：1、本来公司名称是“邦成集团”，但是这个不能注册，请重新加字改名，名称响亮，易记，文雅，有创意但不失稳重;(必需可以注册公司的)2、最好有中、英文两种名称，并可注册商标3、例如：“xx邦成”集团、“盛世邦成”集团、“鑫邦成”集团等。;(必需可以注册公司的)知识产权说明：1、所设计的作品为原创，为第一次发布，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有法律责任;2、中标的设计作品，我方支付设计制作费，即拥有该作品的知识产权，包括著作权,使用权和发布权等,有权对设计作品进行修改,组合和应用;设计者不得再向其他任何地方使用该设计作品;",2014-12-16,2015.05.14,任务编号：322311,100.0,,,hxy1314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公司起名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【广告策划】征集一句广告语和品牌诠释语,,10219人,56人,¥250,圆满完成,,pang2012,云之途是我司的名字，专业研发和生产电子烟的烟油，不做电子烟烟具部分。云之途也是我司的中文品牌，准备用来开拓国内市场。具体系列产品还在为国内市场改良调整中。请帮助为云之途构想一套广告词，包含精短广告语，品牌诠释语和辅助宣传术语。文字不用多，要精炼。云之途走的高端品牌路线。如果您认为云之途三个字不足以承受这样的重任，请给出您的理由，我们也会考虑重新注册更为合适的品牌。行业背景：中国的烟油公司不多，全部以为OEM外销为主，占据全球烟油市场的90%以上销量。国内电子烟于2014下半年开始流行。一小部分电子烟转为内销，但只有极少烟油公司尝试在国内销售烟油，其提供的产品都为普通的简单标准产品，甚至没有国内中文包装。在国内占据品牌和销量反而是一些中间贸易公司的伪洋品牌和无品牌。云之途公司拥有高品质和成熟的烟油研发技术，市场同样以海外市场为主，2015年公司计划全面进入国内市场，所提供的产品将全部根据国人口味更改和单独研发。烟油介绍：烟油是电子烟的核心，拥有众多口味和选择，从传统的仿真烟早已经发展到200多种口味，包括汽水饮料，水果，花草和各种凭空的创想口味。烟油有3个功能，1是戒烟，2是健康替烟，3是玩烟。电子烟在国外早已经不是烟民的专用产品，除了戒烟和替烟，完全可以看作是一个成年人的玩具，玩烟雾，品口味。听觉有美妙的音乐，视觉有艺术的字画，味觉有什么了，上档次的唯有香水，但香水有太强的局限性，呼吸中的烟油，天马行空的味道，也许是不错的选择。公司没有文科生，以下是理科生初步想出来的广告词和品牌诠释，供参考，建议全部推翻重构。求好不求媚！能用精炼的语言，就不要繁琐。   追逐梦想，分享味道   诠释：烟如云，云是真实，亦梦幻         走进真实和梦幻的旅途         追逐天马行空的味觉世界         感受一份味道，情绪或者陪伴         发现它，分享它，这就是云之途  烟，如云亦如雾，挥洒出几分豪迈，又吐露几分萧瑟，，一路随风，品位各自的旅途,2014-12-15,2015.01.09,任务编号：322172,250.0,,,图文春秋,,,,,个人,七品,37分,,,,,,,,,,,,,,,,,,,,,,,广告策划,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【品牌起名】海外婚纱影楼取中英文名字,,10352人,74人,¥200,圆满完成,,mf139****7320,LOGO，官方网站，广告宣传品等会陆续发布任务。希望高手踊跃投稿，可与你建立长期合作关系。1，海外婚纱基地主要为：希腊圣托里尼，意大利罗马，威尼斯，法国巴黎等知名城市景点。2，顾客群为：国内80后90后。3，要有中英文两种名字，并附上创意说明。4，中文名字要容易记，英文名字要和中文名字相对应，也要容易记，即使对于英文基础比较差的人。5，英文名字相对应的网站域名  .com  没有被注册，中文名相对应的    新浪微博名字   没有被注册（请自行查询是否可注册）。6，偏向浪漫点的名字，比如一家影楼叫做：拉莫洛 l'amore。知识 产权说明：1、所设计的作品为原创，为第一次发布，未侵犯他人的只是产权，如有侵犯他人权益，由设计者承担所有法律责任；2、中标的设计作品，我方支付设计制作费，即拥有该作品的知识产权等使用和发布权等，有权对设计作品进行修改，组合和应用；设计者不得再向其他任何地方使用该作品。,2014-12-15,2015.01.15,任务编号：321965,200.0,,,星橙设计QQ1356183009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,品牌起名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【公司起名】网络科技公司取名,,11720人,43人,¥100,圆满完成,,yuliwei7777,原公司名字（天狼网络科技有限公司）现在想把天狼两个字更换或者进行改编。,2014-12-13,2014.12.25,任务编号：321885,100.0,,,lixiang123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公司起名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【公司起名】中高端酒店起名,,12863人,135人,¥800,圆满完成,,mf138****6202,（名称适合于中高端商务酒店，中高端小微酒店）公司地址：甘肃省兰州市公司行业：主要是宾馆服务业，包括中高端酒店。起名格式：**酒店要求：简单，清新，最好四个字。（名字必须需要注册）。,2014-12-12,2015.02.19,任务编号：321759,800.0,,,微龙文化咨询工作室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公司起名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【品牌起名】P2P网络理财平台起名,,7470人,75人,¥200,圆满完成,,dongbinhu,准备建立一个P2P网贷理财平台，从事网上借贷中介服务，平台的产品包括银行证券理财产品代售、担保公司担保的个人借款以及无抵押无担保的个人信用借款。现征集一个名字，要求：1、朗朗上口，便于记忆；2、有好的寓意；3、可以注册商标。,2014-12-11,2015.01.05,任务编号：321508,200.0,,,艾豆笔尖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,品牌起名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【店铺/网店起名】连锁便利店取名，可以去商标局注册的,,11064人,140人,¥300,圆满完成,,mf53fb17c76a362,取个好听好记洋气点的连锁便利店名字，必须可以在商标局注册的,2014-12-09,2015.04.05,任务编号：321129,300.0,,,风中麦田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,店铺/网店起名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【公司起名】汽车服务公司起名,,11402人,96人,¥150,圆满完成,,mf136****5217,"汽车服务公司名称征集 经营介绍： 公司为汽车服务O2O企业，主营：汽车美容，保养，装饰等，要求： 1、名称响亮，时尚，易记，易传播，3个字为佳(必需可以注册公司的) 建议设计前先上官网查询后再发布，以免浪费您的宝贵时间。切记！！2、最好有中、英文两种名称，并可注册商标 3、附上创意说明。 知识产权说明： 1、所设计的作品为原创，为第一次发布，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有法律责任; 2、中标的设计作品，我方支付设计制作费，即拥有该作品的知识产权，包括著作权,使用权和发布权等,有权对设计作品进行修改,组合和应用;设计者不得再向其他任何地方使用该设计作品;",2014-12-08,2015.10.08,任务编号：320903,150.0,,,名创绚品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公司起名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【广告策划】征集广告行销语（坚果类）,,18777人,81人,¥200,圆满完成,,Mr185****5857,需要一句简单明了能突出产品特征的广告行销语，产品商标俄得堡，主营坚果类。就像图片里这样的广告语，“新派正中山野食品”,2014-12-07,2014.12.13,任务编号：320607,200.0,,,艾豆笔尖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,广告策划,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【公司起名】药品零售公司取名,,6964人,68人,¥300,圆满完成,,M1885****777,具体要求：标题：取公司名字公司经营性质及简介：我公司主要以药品零售为主，现在已经有30家左右的零售门店，想成立零售福建某某连锁有限公司。请帮我设计一个药品零售连锁公司名称。具体要求：一、取名要求：1、取名要求主题突出、便于记忆，寓意深刻。2、店面形象要求清新明亮。二一句话描述产品要求1 简单明了，能突显出行业特性。2 容易记忆，让人看后印象深刻。注意：起的名字一定要能注册，不能注册的不考虑知识产权说明：1、 所设计的作品为原创，为第一次发布。未侵犯他人的著作权。如有侵犯他人著作权，由设计者承担所有法律责任。2、 中标的设计作品，我方支付设计制作费。即拥有该作品的知识产权，包括著作权、使用权和发布权等，并有权对设计作品进行修改、组合和应用，设计者不得再向其他任何地方使用该设计作品。,2014-12-06,2015.01.24,任务编号：320529,300.0,,,高易策划,,,,,工作室,七品,40分,,,,,公司起名设计服务,价格面议,宝宝起名服务,价格面议,店铺命名服务,价格面议,品牌起名,价格面议,LOGO原创设计,价格面议,网店美化设计,"￥1
            /次",广告语创作,"￥1
            /次",软文写作,价格面议,,,公司起名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
