标题,browser,字段1,价格,status
【别墅设计】休闲主题酒店装修设计（尾款）,490人,1人,¥32000,圆满完成
【别墅设计】休闲主题酒店装修设计,540人,1人,¥35000,圆满完成
"【施工图设计】﻿﻿﻿﻿﻿﻿﻿﻿大厅设计，有个性，主题:有电影,体感游戏，K歌，上网",476人,1人,¥1000,圆满完成
【别墅设计】高档山庄装修设计（后期）,466人,1人,¥30000,圆满完成
【别墅设计】高档山庄装修设计（前期）,502人,1人,¥38000,圆满完成
【效果图设计】“秦不同”陕西的面     效果图设计及LOGO,342人,1人,¥1000,圆满完成
【单身公寓设计】连锁超市装修布局设计 -尾款,460人,1人,¥22000,圆满完成
【单身公寓设计】连锁超市装修布局设计,475人,1人,¥38000,圆满完成
【店铺厂房】店面装修设计,360人,1人,¥32000,圆满完成
【店铺厂房】店面装修设计,338人,1人,¥30000,圆满完成
【效果图设计】餐厅大厅效果图设计,407人,1人,¥800,圆满完成
【单身公寓设计】私人别墅装修设计 二期,364人,1人,¥30000,圆满完成
【单身公寓设计】私人别墅装修设计,342人,1人,¥42000,圆满完成
【店铺厂房】车库改店面设计,393人,1人,¥2500,圆满完成
,,,,
【店铺厂房】服装店设计装修,308人,1人,¥4000,圆满完成
【其他家装服务】新房装修设计（项目追加）,352人,1人,¥12000,圆满完成
【其他家装服务】新房装修设计,319人,1人,¥28000,圆满完成
【酒店宾馆】个性酒吧装修设计,748人,1人,¥30000,圆满完成
【其他家装服务】设计主卧,386人,1人,¥12000,圆满完成
【庭院设计】移动UI设计,375人,1人,¥5000,圆满完成
【庭院设计】大型宣传网站维护和售后,307人,1人,¥13000,圆满完成
【庭院设计】大型宣传网站后台开发,386人,1人,¥35000,圆满完成
【单身公寓设计】自建房结构设计,465人,1人,¥8800,圆满完成
【其他家装服务】整套办公区装修设计,305人,1人,¥25000,圆满完成
【园林设计】园林景观设计加价,1169人,1人,¥9000,圆满完成
【单身公寓设计】高端旅游休闲农家乐,328人,1人,¥40000,圆满完成
【办公空间】办公室装修设计,405人,1人,¥9950,圆满完成
【别墅设计】商务酒店设计（尾款）,508人,1人,¥45000,圆满完成
【别墅设计】商务酒店设计,497人,1人,¥30000,圆满完成
【其他家装服务】自建房装修设计,384人,1人,¥8800,圆满完成
【园林设计】户外园林景观设计,1374人,1人,¥7000,圆满完成
【其他家装服务】家住2室2厅室内装修设计,345人,1人,¥27000,圆满完成
【其他家装服务】精品女装商铺室内装修设计,359人,1人,¥23000,圆满完成
【园林设计】园林景观设计,1105人,1人,¥10000,圆满完成
【办公空间】赣州某公司办公室设计,598人,1人,¥5000,圆满完成
【别墅设计】别墅区全套别墅装修设计（二）,758人,1人,¥58000,圆满完成
【别墅设计】别墅区全套别墅装修设计（一）,456人,1人,¥32000,圆满完成
【店铺厂房】50平米内高端商业门店装修设计,398人,1人,¥34500,圆满完成
【效果图设计】急求新房装修设计   或者设计和施工一体,286人,1人,¥36000,圆满完成
【办公空间】办公楼装修设计,184人,1人,¥10000,圆满完成
【其他家装服务】新房室内装修设计 要求有全套施工图和效果图,417人,1人,¥32000,圆满完成
【单身公寓设计】﻿﻿﻿﻿﻿﻿﻿﻿夏威夷小区精装修设计一期,313人,1人,¥36000,圆满完成
【店铺厂房】店面空间设计,366人,1人,¥1000,圆满完成
【店铺厂房】餐饮商铺装修设计,844人,1人,¥600,圆满完成
,,,,
【单身公寓设计】工程监理任务设计书,467人,1人,¥300,圆满完成
【施工图设计】上海市奉贤区爱贝早教中心荣誉室设计,598人,1人,¥3000,圆满完成
【店铺厂房】设计工业感咖啡厅,449人,1人,¥30050,圆满完成
【其他家装服务】设计单身公寓一套,463人,1人,¥51050,圆满完成
【效果图设计】餐厅大厅效果图,231人,1人,¥1000,圆满完成
【新房装修】厨房卫浴设计,342人,1人,¥30000,圆满完成
【效果图设计】客厅室内效果图一张,483人,1人,¥50,圆满完成
【单身公寓设计】工厂装修效果图,357人,1人,¥10000,圆满完成
【单身公寓设计】新房子装修,508人,1人,¥5700,圆满完成
【施工图设计】60平方，2房设计施工,481人,1人,¥2000,圆满完成
【施工图设计】120平方，新房装修,477人,1人,¥4800,圆满完成
【施工图设计】90平方，3房设计施工,631人,1人,¥3500,圆满完成
【单身公寓设计】小吃餐厅设计,366人,1人,¥2000,圆满完成
【单身公寓设计】体育场效果图,997人,1人,¥100,圆满完成
【其他家装服务】新房装修设计,290人,1人,¥200,圆满完成
【其他定制】家装设计,905人,1人,¥3000,圆满完成
【酒店宾馆】尾款加盟店媛星甲壳虫美甲加盟店（会所、商场门面装修设计图）,1124人,1人,¥159100,圆满完成
【商业空间】酸菜鱼火锅主题餐厅装修设计餐厅尾款,1308人,1人,¥98000,圆满完成
【效果图设计】餐厅设计外立面效果图,216人,1人,¥800,圆满完成
【店铺厂房】加盟店媛星甲壳虫美甲加盟店（会所、商场门面装修设计图）,989人,1人,¥131111,圆满完成
【办公空间】办公室精装设计,421人,1人,¥50000,圆满完成
【其他家装服务】天津市市区一处二手房装修，求专业设计或整体装修,1075人,1人,¥120000,圆满完成
【商业空间】4000平米商铺装修方案策划、设计内部交通设计的要求（有效引导步行人流，人、物流分流）,1674人,1人,¥172100,圆满完成
【办公空间】公司办公室装修平面设计，面积254平方 需要效果图,2036人,1人,¥185000,圆满完成
【商业空间】美容减肥机构门面装修及设计（接受学生团体设计与装修美化）,1245人,1人,¥150000,圆满完成
【庭院设计】景观设计5期,759人,1人,¥17200,圆满完成
【其他家装服务】新房子需要全包或者半包装修，风格后现代，有技术有信誉的来,1891人,1人,¥232100,圆满完成
【其他建筑设计】某电台演播共享系统及维护,825人,1人,¥39800,圆满完成
【单身公寓设计】江苏爱思特奇智能技术有限公司新厂区各类效果图设计,1779人,1人,¥240000,圆满完成
【其他家装服务】自建单层200多平复式楼必须先完成客厅效果图（54平房净高7.6米）,976人,1人,¥105000,圆满完成
,,,,
【其他家装服务】三层别墅室内装修设计先装修大厅，通过平台给你付一部分定金,989人,1人,¥115000,圆满完成
【商业空间】茗果全日茶餐厅-宁德万达店装修设计,1261人,1人,¥115100,圆满完成
"【其他家装服务】自建员工食堂诚招装修单位,建筑面积263.83平米员工食堂",1017人,1人,¥189900,圆满完成
【其他家装服务】淘宝店铺装修模板宝贝爆款详情页描述店招店标首页设计,608人,1人,¥2150,圆满完成
【其他家装服务】淘宝店铺装修350店铺装修模板永久宝贝描述设计产品详情描述,389人,1人,¥9850,圆满完成
【园林设计】重金求园林景观设计招标动画,1197人,1人,¥20000,圆满完成
【办公空间】甜品店装修设计,220人,1人,¥12888,圆满完成
【单身公寓设计】环艺毕业设计,691人,1人,¥2500,圆满完成
【单身公寓设计】求一段地产动画,371人,1人,¥20000,圆满完成
【别墅设计】别墅  家装设计,598人,1人,¥27500,圆满完成
【新房装修】设计一款橱柜、衣柜,199人,1人,¥5000,圆满完成
【单身公寓设计】SHEJI,366人,1人,¥5000,圆满完成
【办公空间】前面VI后续的修改,225人,1人,¥4999,圆满完成
【别墅设计】大港 区生活  部分LOGO,329人,1人,¥4950,圆满完成
【别墅设计】朋友别墅装修设计,646人,1人,¥9724,圆满完成
【别墅设计】朋友别墅装修设计,627人,1人,¥6500,圆满完成
【其他家装服务】淘宝包包主题设计,497人,1人,¥98,圆满完成
【其他家装服务】淘宝主图去掉水印,688人,1人,¥10,圆满完成
【其他家装服务】春节大海报,323人,1人,¥132,圆满完成
【单身公寓设计】大港生活区,298人,1人,¥1999,圆满完成
【单身公寓设计】家装,266人,1人,¥1999,圆满完成
【单身公寓设计】家装设计,354人,1人,¥1000,圆满完成
【其他家装服务】二手房全面装修设计,419人,1人,¥4000,圆满完成
【新房装修】设计一款新款橱柜、衣柜,186人,1人,¥5000,圆满完成
【别墅设计】自建房私家小别墅装修设计,581人,1人,¥10000,圆满完成
【其他家装服务】142平米毛坯房室内装修设计,439人,1人,¥8000,圆满完成
【别墅设计】套房装修设计|精美、省钱,652人,1人,¥10000,圆满完成
【其他家装服务】140平米二手房装修设计,530人,1人,¥5000,圆满完成
【效果图设计】设计一个可“挂墙”的碗碟架,193人,1人,¥2000,圆满完成
【庭院设计】庭院景观设计,636人,1人,¥17000,圆满完成
,,,,
【效果图设计】进口零食、食品店装修效果图设计,350人,1人,¥4500,圆满完成
【其他家装服务】80㎡新房装修设计,402人,1人,¥3500,圆满完成
【别墅设计】三层别墅装修施工图设计,688人,1人,¥5000,圆满完成
【其他家装服务】新房室内装修设计,313人,1人,¥2500,圆满完成
【效果图设计】美女图片网站开发（仿站）,246人,1人,¥2000,圆满完成
【效果图设计】门户论坛加精论坛置顶论坛推广,268人,1人,¥900,圆满完成
【效果图设计】100平米新房装修效果图设计,256人,1人,¥1800,圆满完成
【效果图设计】效果图制作,273人,1人,¥3000,圆满完成
【办公空间】住宅建筑平面及效果图,296人,1人,¥5000,圆满完成
【效果图设计】服装宣传安卓手机app加功能,189人,1人,¥2000,圆满完成
【效果图设计】50平米客厅装修设计,230人,1人,¥2000,圆满完成
【园林设计】成都寺庙景观设计,1087人,1人,¥2000,圆满完成
【园林设计】园林景观设计,1424人,1人,¥10000,圆满完成
【店铺厂房】时尚帽子专卖店设计,383人,1人,¥450,圆满完成
【效果图设计】中式风格客厅效果图一张,180人,1人,¥100,圆满完成
【效果图设计】效果图制作二,248人,1人,¥280,圆满完成
【效果图设计】图纸制作,192人,1人,¥1600,圆满完成
【效果图设计】公司要做租车公司门店装修效果图设计,361人,1人,¥450,圆满完成
【店铺厂房】淘宝天狮保健品店装修,574人,1人,¥2600,圆满完成
【单身公寓设计】某品牌展厅效果图设计,370人,1人,¥950,圆满完成
【其他家装服务】145平方米新房装修设计,524人,1人,¥2325,圆满完成
【店铺厂房】店面装修设计,773人,1人,¥5000,圆满完成
【店铺厂房】修改效果图,358人,1人,¥300,圆满完成
【其他家装服务】新房装修,309人,1人,¥700,圆满完成
【其他家装服务】房屋装修效果图,273人,1人,¥800,圆满完成
【店铺厂房】门店展厅设计,422人,1人,¥1050,圆满完成
【店铺厂房】烤鱼店装修效果图,524人,1人,¥800,圆满完成
【其他家装服务】新房装修设计,446人,1人,¥900,圆满完成
【单身公寓设计】客厅设计图,517人,1人,¥200,圆满完成
【单身公寓设计】自建房装修,354人,1人,¥1200,圆满完成
,,,,
【效果图设计】需求四室两厅现代简约风格家装设计图,318人,1人,¥3200,圆满完成
【效果图设计】客厅效果图设计,636人,1人,¥600,圆满完成
【其他家装服务】需要装修设计,406人,1人,¥500,圆满完成
【其他家装服务】简约风格,454人,1人,¥3000,圆满完成
【店铺厂房】建筑外观设计,339人,1人,¥600,圆满完成
【施工图设计】平面图设计,298人,1人,¥100,圆满完成
【酒店宾馆】整体简中式装修设计,487人,1人,¥600,圆满完成
【单身公寓设计】室内外的两张效果图设计,483人,1人,¥300,圆满完成
【其他家装服务】店铺首页装修,503人,1人,¥600,圆满完成
【店铺厂房】阿里巴巴的欧诺曼品牌官方旗舰店装修,526人,1人,¥4600,圆满完成
【其他家装服务】淘宝设计费用,358人,1人,¥50,圆满完成
【效果图设计】100平家装效果图制作,540人,1人,¥300,圆满完成
【其他家装服务】70平米家装设计方案,427人,1人,¥1200,圆满完成
【效果图设计】大厅效果图设计,277人,1人,¥300,圆满完成
【其他家装服务】现代简约风格房屋装修设计,609人,1人,¥1000,圆满完成
【软装设计】门头牌形象墙体样式颜色图案设计,656人,1人,¥200,圆满完成
【其他家装服务】新居三室两厅两卫装修设计,492人,1人,¥1000,圆满完成
【软装设计】广州力诚控股文化墙设计,810人,1人,¥2500,圆满完成
【展台展厅】汽车展厅装修设计,1086人,1人,¥100,圆满完成
【酒店宾馆】660平左右豆捞店设计,819人,1人,¥28000,圆满完成
【单身公寓设计】140平阁楼设计,775人,1人,¥4500,圆满完成
【其他家装服务】敬老院绿化设计及效果图,694人,1人,¥1000,圆满完成
【其他家装服务】外围效果与室内展示设计,532人,1人,¥3000,圆满完成
【施工图设计】自建房效果图和结构施工图设计,810人,1人,¥600,圆满完成
【其他家装服务】鞋店形象设计,438人,1人,¥1500,圆满完成
【单身公寓设计】别墅结构设计圈套图纸,611人,1人,¥1000,圆满完成
【办公空间】办公室效果图,589人,1人,¥200,圆满完成
【其他家装服务】新房装修设计,522人,1人,¥500,圆满完成
【办公空间】小面积办公室装修效果图,579人,1人,¥350,圆满完成
【效果图设计】征集效果图制作,397人,1人,¥700,圆满完成
,,,,
【效果图设计】我要设计一个室内效果图,516人,1人,¥300,圆满完成
【店铺厂房】店面设计,400人,1人,¥300,圆满完成
【效果图设计】画一张客厅和餐厅一体的效果图,705人,1人,¥200,圆满完成
【办公空间】办公装修设计,294人,1人,¥200,圆满完成
【办公空间】平面图设计,379人,1人,¥500,圆满完成
【园林设计】园林彩平图细分设计,851人,1人,¥500,圆满完成
【其他家装服务】室内样品室设计,398人,1人,¥700,圆满完成
【其他定制】欧式家具建模,1245人,1人,¥4000,圆满完成
【其他家装服务】新房装修设计,335人,1人,¥500,圆满完成
【施工图设计】全套施工图材料预算及效果图,892人,1人,¥500,圆满完成
【效果图设计】效果图和布局图设计,259人,1人,¥400,圆满完成
【其他家装服务】新房装修设计,405人,1人,¥1200,圆满完成
【店铺厂房】专营店效果图设计,279人,1人,¥800,圆满完成
【其他家装服务】新房装修设计,309人,1人,¥104,圆满完成
【其他家装服务】培训学校装修设计,408人,1人,¥3600,圆满完成
【办公空间】测试,475人,1人,¥10,圆满完成
【店铺厂房】饰品店装修,405人,1人,¥400,圆满完成
【其他家装服务】小咖啡店装修,441人,1人,¥1000,圆满完成
【单身公寓设计】家装设计装修,457人,1人,¥1200,圆满完成
【店铺厂房】全套施工图室内设计,428人,1人,¥2300,圆满完成
【店铺厂房】西点店装修,297人,1人,¥800,圆满完成
【其他家装服务】淘宝店设计装修,583人,1人,¥100,圆满完成
【单身公寓设计】自建房平面布局设计,421人,1人,¥200,圆满完成
【其他家装服务】新房装修,693人,1人,¥500,圆满完成
【单身公寓设计】家庭旅馆装修设计,342人,1人,¥800,圆满完成
【其他家装服务】新房装修设计,592人,1人,¥800,圆满完成
【办公空间】办公室装修设计,494人,1人,¥300,圆满完成
【效果图设计】家庭旅馆装修设计,493人,1人,¥1600,圆满完成
【办公空间】项目为铁路局效果图,669人,1人,¥2300,圆满完成
【其他定制】工作台设计,928人,1人,¥300,圆满完成
,,,,
【单身公寓设计】钢筋结构施工图,600人,1人,¥260,圆满完成
【单身公寓设计】水电图设计,727人,1人,¥150,圆满完成
【其他家装服务】沙漠绿洲漆,987人,1人,¥50,圆满完成
【单身公寓设计】88平米新房装修,491人,1人,¥700,圆满完成
【其他家装服务】九鼎快讯DM报设计,653人,1人,¥350,圆满完成
【其他家装服务】陶瓷DM单设计,521人,1人,¥75,圆满完成
【园林设计】DM单的设计,732人,1人,¥100,圆满完成
【施工图设计】九鼎快讯DM报纸设计,698人,1人,¥200,圆满完成
【单身公寓设计】3层农村楼设计图纸,420人,1人,¥1000,圆满完成
【效果图设计】装修效果图设计,661人,1人,¥300,圆满完成
【施工图设计】酱油DM单设计,795人,1人,¥100,圆满完成
【单身公寓设计】房屋平面设计,468人,1人,¥200,圆满完成
【单身公寓设计】客厅效果图设计,327人,1人,¥200,圆满完成
【单身公寓设计】满足我们策划所描述的要求,539人,1人,¥3800,圆满完成
【单身公寓设计】126平新房装修设计现代田园混搭风,390人,1人,¥1500,圆满完成
【店铺厂房】品牌奶茶形象店效果图施工图,687人,1人,¥1000,圆满完成
【店铺厂房】门头及展柜设计,460人,1人,¥600,圆满完成
【店铺厂房】简介、实用、控制装修成本,394人,1人,¥800,圆满完成
【展台展厅】亲，已经说好了,800人,1人,¥500,圆满完成
【单身公寓设计】新房设计,462人,1人,¥5000,圆满完成
【新房装修】卧室效果图设计,845人,1人,¥200,圆满完成
【单身公寓设计】3室2厅2卫海景房设计,544人,1人,¥2600,圆满完成
【软装设计】10平米服装店面装修效果图,974人,1人,¥300,圆满完成
【单身公寓设计】家装设计室内平面施工图,617人,1人,¥600,圆满完成
【软装设计】中国人民大学形象墙设计,573人,1人,¥100,圆满完成
【新房装修】橱柜展厅设计,588人,1人,¥500,圆满完成
,,,,
