标题,browser,字段1,价格,status
【商业提案】全网整合营销传播品牌信息营销策划网络活动营销方案品牌整合营销企业营销企业产品营销品牌策划营销渠道管理,252人,1人,¥2000,圆满完成
【商业提案】微信代运营微信公众号代运营微信爆文推广微信文案撰写广告语代写微信推文品牌故事电商文案,285人,1人,¥3000,圆满完成
【商业提案】文案撰写微信爆款推文商业计划书路演PPT融资文案论坛文案微信文案微博文案宣传文案产品故事,236人,1人,¥3000,圆满完成
【商业提案】PPT设计定制策划制作美化润色企业公司代做商业幻灯片公司宣传册,250人,1人,¥2000,圆满完成
【商业提案】品牌故事品牌策划方案公司简介产品广告语撰写微信招商文案公众号,216人,1人,¥5000,圆满完成
【商业提案】商业计划书招商创业融资计划书路演PPT项目书商业策划融资BP,166人,1人,¥5000,圆满完成
【广告策划】医院年底营销活动策划,967人,1人,¥10000,圆满完成
【项目策划】立项项目建议书,1175人,1人,¥1000,圆满完成
【其他内容创作】展会策划活动,1317人,1人,¥30000,圆满完成
【宣传策划】文案撰写,199人,1人,¥2000,圆满完成
【专业代笔】PPT设计,529人,1人,¥2000,圆满完成
【商业提案】商业计划书,357人,1人,¥5000,圆满完成
【产品卖点】项目7,694人,1人,¥1000,圆满完成
【商业提案】微信公众号,631人,1人,¥250,圆满完成
【商业提案】雅丽化妆品微信代运营第三期,534人,1人,¥47000,圆满完成
【宣传策划】公众号文案撰写,898人,1人,¥3000,圆满完成
【专业代笔】PPT设计,631人,1人,¥2000,圆满完成
【商业提案】商业计划书,118人,1人,¥3000,圆满完成
【商业提案】微信公众号推广微信推广微信粉丝微信群转发微信朋友圈转发大号推广站外推广文章阅读量,202人,1人,¥2000,圆满完成
【商业提案】微信代运营微信公众号代运营微信爆文推广微信文案撰写广告语代写微信推文品牌故事电商文案,203人,1人,¥3000,圆满完成
【商业提案】文案撰写微信爆款推文商业计划书路演PPT融资文案论坛文案微信文案微博文案宣传文案产品故事,209人,1人,¥2000,圆满完成
【商业提案】PPT设计定制策划制作美化润色企业公司代做商业幻灯片公司宣传册,430人,1人,¥1000,圆满完成
【商业提案】品牌故事品牌策划方案公司简介产品广告语撰写微信招商文案公众号,245人,1人,¥2000,圆满完成
【商业提案】商业计划书招商创业融资计划书路演PPT项目书商业策划融资BP,321人,1人,¥3000,圆满完成
【产品卖点】产品宣传文案及营销推广,642人,1人,¥20000,圆满完成
【广告策划】2018****嘉年华活动策划,793人,1人,¥10000,圆满完成
【商业提案】商业计划书,205人,1人,¥6000,圆满完成
【品牌起名】香水品牌起名,836人,1人,¥500,圆满完成
,,,,
【营销推广软文】软文代写，发帖，各个渠道推广尾款,951人,1人,¥42000,圆满完成
【营销推广软文】软文代写，发帖，各个渠道推广四期,781人,1人,¥38000,圆满完成
【营销推广软文】软文代写，发帖，各个渠道推广三期,967人,1人,¥35000,圆满完成
【产品卖点】纸尿裤文案编写,1099人,1人,¥3000,圆满完成
【营销推广软文】软文代写，发帖，各个渠道推广二期,857人,1人,¥50000,圆满完成
【营销推广软文】软文代写，发帖，各个渠道推广二期,906人,1人,¥58000,圆满完成
【广告策划】广告创意策划,1144人,1人,¥15000,圆满完成
【营销推广软文】软文代写，发帖，各个渠道推广一期,663人,1人,¥38000,圆满完成
【营销推广软文】软文撰写渠道推广尾款,695人,1人,¥34000,圆满完成
【营销推广软文】软文撰写渠道推广四期,697人,1人,¥39000,圆满完成
【宣传策划】公众号文案撰写一个月,505人,1人,¥3000,圆满完成
【专业代笔】PPT设计制作,815人,1人,¥2000,圆满完成
【商业提案】商业计划书撰写,209人,1人,¥3500,圆满完成
【宣传策划】文案撰写,1008人,1人,¥3000,圆满完成
【营销推广软文】软文撰写渠道推广三期,687人,1人,¥63500,圆满完成
【营销推广软文】软文推广二期,598人,1人,¥15000,圆满完成
【商业提案】商业计划书,398人,1人,¥22000,圆满完成
【商业提案】微信公众号推广微信推广微信粉丝微信群转发微信朋友圈转发大号推广站外推广文章阅读量,308人,1人,¥3000,圆满完成
【商业提案】文案撰写微信爆款推文商业计划书路演PPT融资文案论坛文案微信文案微博文案宣传文案产品故事,275人,1人,¥2000,圆满完成
【商业提案】PPT设计定制策划制作美化润色企业公司代做商业幻灯片公司宣传册,208人,1人,¥3000,圆满完成
【商业提案】品牌故事品牌策划方案公司简介产品广告语撰写微信招商文案公众号,490人,1人,¥5000,圆满完成
【商业提案】商业计划书招商创业融资计划书路演PPT项目书商业策划融资BP,180人,1人,¥3000,圆满完成
【营销推广软文】软文撰写渠道推广二期,882人,1人,¥50000,圆满完成
【营销推广软文】软文撰写渠道推广一期,1066人,1人,¥62000,圆满完成
【宣传策划】你好我们需要制作防性侵的文案,1581人,1人,¥500,圆满完成
【营销推广软文】软文推广营销尾款,676人,1人,¥41800,圆满完成
【营销推广软文】软文推广营销四期,840人,1人,¥42000,圆满完成
【营销推广软文】软文推广营销三期,520人,1人,¥38000,圆满完成
【营销推广软文】软文推广营销二期,533人,1人,¥41000,圆满完成
【商业提案】商业计划书,390人,1人,¥16000,圆满完成
,,,,
【营销推广软文】软文推广营销一期,624人,1人,¥60800,圆满完成
【营销推广软文】软文代写及营销推广尾款,1278人,1人,¥65000,圆满完成
【商业提案】微信代运营微信公众号代运营微信爆文推广微信文案撰写广告语代写微信推文品牌故事电商文案,173人,1人,¥3000,圆满完成
【商业提案】文案撰写微信爆款推文商业计划书路演PPT融资文案论坛文案微信文案微博文案宣传文案产品故事,158人,1人,¥2000,圆满完成
【商业提案】PPT设计定制策划制作美化润色企业公司代做商业幻灯片公司宣传册,157人,1人,¥3000,圆满完成
【商业提案】品牌故事品牌策划方案公司简介产品广告语撰写微信招商文案公众号,123人,1人,¥3000,圆满完成
【商业提案】商业计划书招商创业融资计划书路演PPT项目书商业策划融资BP,123人,1人,¥4000,圆满完成
【营销推广软文】软文代写及营销推广四期,816人,1人,¥64990,圆满完成
【营销推广软文】软文代写及营销推广三期,487人,1人,¥39000,圆满完成
【宣传策划】恐怖故事漫画屋文案撰写,258人,1人,¥3000,圆满完成
【专业代笔】寒夜书屋PPT,552人,1人,¥3000,圆满完成
【营销推广软文】软文代写及营销推广二期,670人,1人,¥50000,圆满完成
【营销推广软文】软文代写及营销推广一期,549人,1人,¥49000,圆满完成
【软文发布】软文推广一期,428人,1人,¥39000,圆满完成
【商业提案】视频推广播放量评论点赞顶踩淘宝小视频制作企业宣传片产品宣传片土豆优酷爱奇艺播放量|视频首页推荐|,553人,1人,¥3000,圆满完成
【商业提案】微信公众号推广微信推广微信粉丝微信群转发微信朋友圈转发大号推广站外推广文章阅读量,232人,1人,¥2500,圆满完成
【商业提案】文案撰写微信爆款推文商业计划书路演PPT融资文案论坛文案微信文案微博文案宣传文案产品故事,113人,1人,¥1500,圆满完成
【商业提案】PPT设计定制策划制作美化润色企业公司代做商业幻灯片公司宣传册,157人,1人,¥2000,圆满完成
【商业提案】品牌故事品牌策划方案公司简介产品广告语撰写微信招商文案公众号,142人,1人,¥2500,圆满完成
【商业提案】商业计划书招商创业融资计划书路演PPT项目书商业策划融资BP,130人,1人,¥3500,圆满完成
【宣传策划】淘宝产品文案,254人,1人,¥5000,圆满完成
【商业提案】兰州拉面商业计划书,371人,1人,¥5000,圆满完成
【宣传策划】菜大师公众号文案,167人,1人,¥1200,圆满完成
【专业代笔】菜大师PPT设计,511人,1人,¥2800,圆满完成
【商业提案】菜大师商业计划书,197人,1人,¥3000,圆满完成
【专业代笔】专业代笔,896人,1人,¥500,圆满完成
【商业提案】商业计划书,139人,1人,¥2000,圆满完成
【宣传策划】文案撰写,198人,1人,¥1500,圆满完成
【专业代笔】PPT设计,574人,1人,¥1500,圆满完成
【商业提案】爱塑美商业计划书,228人,1人,¥3500,圆满完成
,,,,
【项目策划】全屋项目策划,997人,1人,¥11000,圆满完成
【宣传策划】小清新面膜新闻文案,1084人,1人,¥2000,圆满完成
【专业代笔】小清新面膜路演PPT,487人,1人,¥2000,圆满完成
【商业提案】小清新面膜商业计划书,199人,1人,¥5000,圆满完成
【商业提案】公众号文章四篇,213人,1人,¥2000,圆满完成
【商业提案】清泽公众号代运营,208人,1人,¥3200,圆满完成
【商业提案】伊拉飞国际旅行社运营计划PPT,261人,1人,¥1800,圆满完成
【商业提案】风机之家品牌全案,504人,1人,¥2000,圆满完成
【商业提案】商业计划书招商创业融资计划书路演PPT项目书商业策划融资BP,156人,1人,¥2000,圆满完成
【宣传策划】项目6，项目文献和数据的分析整理,347人,1人,¥1500,圆满完成
【宣传策划】新闻发布,494人,1人,¥35000,圆满完成
【宝宝起名】宝宝取名,772人,1人,¥30,圆满完成
【宣传策划】文案撰写,189人,1人,¥2000,圆满完成
【专业代笔】PPT制作,569人,1人,¥2000,圆满完成
【商业提案】商业计划书,132人,1人,¥5000,圆满完成
【宣传策划】微信内容文案,243人,1人,¥1200,圆满完成
【商业提案】视频推广播放量评论点赞顶踩淘宝小视频制作企业宣传片产品宣传片土豆优酷爱奇艺播放量|视频首页推荐|,774人,1人,¥4500,圆满完成
【商业提案】文案撰写微信爆款推文商业计划书路演PPT融资文案论坛文案微信文案微博文案宣传文案产品故事,144人,1人,¥2000,圆满完成
【商业提案】PPT设计定制策划制作美化润色企业公司代做商业幻灯片公司宣传册,154人,1人,¥1500,圆满完成
【商业提案】品牌故事品牌策划方案公司简介产品广告语撰写微信招商文案公众号,194人,1人,¥3000,圆满完成
【商业提案】商业计划书招商创业融资计划书路演PPT项目书商业策划融资BP,112人,1人,¥3600,圆满完成
【宣传策划】文案整理及编写,251人,1人,¥100,圆满完成
【商业提案】微信公众号推广微信推广微信粉丝微信群转发微信朋友圈转发大号推广站外推广文章阅读量,177人,1人,¥3000,圆满完成
【商业提案】微信代运营微信公众号代运营微信爆文推广微信文案撰写广告语代写微信推文品牌故事电商文案,209人,1人,¥3000,圆满完成
【商业提案】文案撰写微信爆款推文商业计划书路演PPT融资文案论坛文案微信文案微博文案宣传文案产品故事,291人,1人,¥2000,圆满完成
【商业提案】PPT设计定制策划制作美化润色企业公司代做商业幻灯片公司宣传册,187人,1人,¥3000,圆满完成
【商业提案】品牌故事品牌策划方案公司简介产品广告语撰写微信招商文案公众号,150人,1人,¥5000,圆满完成
【商业提案】商业计划书招商创业融资计划书路演PPT项目书商业策划融资BP,130人,1人,¥3000,圆满完成
【商业提案】商业计划书,355人,1人,¥16000,圆满完成
【产品卖点】广告软文发布-尾款,567人,1人,¥35000,圆满完成
,,,,
【文学创作】茶艺表演解说词,1131人,1人,¥300,圆满完成
【其他内容创作】无人售货机发展文案跟ppt设计,1145人,1人,¥3000,圆满完成
【商业提案】爱奇艺视频播放点赞,362人,1人,¥2000,圆满完成
【商业提案】微信朋友圈微信群转发推广,420人,1人,¥3000,圆满完成
【商业提案】微信公众号文章3篇,225人,1人,¥1500,圆满完成
【商业提案】电梯猫PPT100页优化,144人,1人,¥1500,圆满完成
【商业提案】慧雅家具品牌全案,182人,1人,¥3500,圆满完成
【商业提案】生物燃料商业计划书,124人,1人,¥3500,圆满完成
【商业提案】在线教育项目用户运营方案第二期完善,138人,1人,¥2200,圆满完成
【商业提案】琉妆伊彩商业计划书,375人,1人,¥16000,圆满完成
【商业提案】微信公众号推广微信推广微信粉丝微信群转发微信朋友圈转发大号推广站外推广文章阅读量,180人,1人,¥3000,圆满完成
【商业提案】微信代运营微信公众号代运营微信爆文推广微信文案撰写广告语代写微信推文品牌故事电商文案,163人,1人,¥3000,圆满完成
【商业提案】PPT设计定制策划制作美化润色企业公司代做商业幻灯片公司宣传册,241人,1人,¥2000,圆满完成
【商业提案】品牌故事品牌策划方案公司简介产品广告语撰写微信招商文案公众号,177人,1人,¥5000,圆满完成
【商业提案】商业计划书招商创业融资计划书路演PPT项目书商业策划融资BP,186人,1人,¥3000,圆满完成
【商业提案】全网整合营销传播品牌信息营销策划网络活动营销方案品牌整合营销企业营销企业产品营销品牌策划营销渠道管理,231人,1人,¥7000,圆满完成
【商业提案】文案撰写微信爆款推文商业计划书路演PPT融资文案论坛文案微信文案微博文案宣传文案产品故事,303人,1人,¥2000,圆满完成
