标题,标题链接,查看数,参与数,价格,状态,当前网页URL,详情标题,字段1,字段2,字段3,原文件名,,,
【APP开发】便民服务软件开发第八期,https://task.epwk.com/921205/,107人,1人,"¥20,000",圆满完成,https://task.epwk.com/page153.html?m=6&o=7,便民服务软件开发第八期,直接雇佣￥ 20000,￥ 20000,任务编号：921205,89-157.csv,,,
【小程序开发】社区团购小程序,https://task.epwk.com/921248/,240人,1人,"¥20,000",圆满完成,https://task.epwk.com/page153.html?m=6&o=7,社区团购小程序,直接雇佣￥ 20000,￥ 20000,任务编号：921248,89-157.csv,,,
【产品外观设计】设计儿童电动车,https://task.epwk.com/921261/,1565人,1人,"¥28,376",圆满完成,https://task.epwk.com/page153.html?m=6&o=7,设计儿童电动车,直接雇佣￥ 28376,￥ 28376,任务编号：921261,89-157.csv,,,
【企业官网】拷贝网站,https://task.epwk.com/921273/,144人,1人,¥300,圆满完成,https://task.epwk.com/page153.html?m=6&o=7,拷贝网站,直接雇佣￥ 300,￥ 300,任务编号：921273,89-157.csv,,,
【家电数码】扫地机器人外观设计,https://task.epwk.com/921347/,1803人,1人,"¥2,000",圆满完成,https://task.epwk.com/page153.html?m=6&o=7,扫地机器人外观设计,直接雇佣￥ 2000,￥ 2000,任务编号：921347,89-157.csv,,,
【APP开发】App开发 | app定制开发,https://task.epwk.com/921367/,463人,1人,"¥15,000",圆满完成,https://task.epwk.com/page153.html?m=6&o=7,App开发 | app定制开发,直接雇佣￥ 15000,￥ 15000,任务编号：921367,89-157.csv,,,
【品牌策划】品牌全案套餐A,https://task.epwk.com/921384/,306人,1人,"¥1,500",圆满完成,https://task.epwk.com/page153.html?m=6&o=7,品牌全案套餐A,直接雇佣￥ 1500,￥ 1500,任务编号：921384,89-157.csv,,,
【新媒体营销】微博代运营套餐A,https://task.epwk.com/921385/,366人,1人,"¥2,680",圆满完成,https://task.epwk.com/page153.html?m=6&o=7,微博代运营套餐A,直接雇佣￥ 2680,￥ 2680,任务编号：921385,89-157.csv,,,
【品牌策划】活动策划,https://task.epwk.com/921386/,443人,1人,"¥2,800",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,活动策划,直接雇佣￥ 2800,￥ 2800,任务编号：921386,89-157.csv,,,
【品牌策划】品牌全案套餐B,https://task.epwk.com/921387/,272人,1人,"¥2,500",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,品牌全案套餐B,直接雇佣￥ 2500,￥ 2500,任务编号：921387,89-157.csv,,,
【品牌策划】朋友圈代运营套餐C,https://task.epwk.com/921388/,346人,1人,"¥4,680",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,朋友圈代运营套餐C,直接雇佣￥ 4680,￥ 4680,任务编号：921388,89-157.csv,,,
【品牌策划】PPT设计,https://task.epwk.com/921389/,373人,1人,"¥1,600",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,PPT设计,直接雇佣￥ 1600,￥ 1600,任务编号：921389,89-157.csv,,,
【品牌策划】品牌全案套餐A,https://task.epwk.com/921390/,343人,1人,"¥1,200",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,品牌全案套餐A,直接雇佣￥ 1200,￥ 1200,任务编号：921390,89-157.csv,,,
【海报设计】平面设计（年包）,https://task.epwk.com/921421/,1145人,1人,"¥7,000",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,平面设计（年包）,直接雇佣￥ 7000,￥ 7000,任务编号：921421,89-157.csv,,,
【PPT设计】PPT美化/代做PPT,https://task.epwk.com/921441/,455人,1人,¥130,圆满完成,https://task.epwk.com/page152.html?m=6&o=7,PPT美化/代做PPT,直接雇佣￥ 130,￥ 130,任务编号：921441,89-157.csv,,,
【APP开发】理财app3三期,https://task.epwk.com/921449/,125人,1人,"¥30,000",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,理财app3三期,直接雇佣￥ 30000,￥ 30000,任务编号：921449,89-157.csv,,,
【小程序开发】微信小程序,https://task.epwk.com/921455/,261人,1人,"¥16,500",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,微信小程序,直接雇佣￥ 16500,￥ 16500,任务编号：921455,89-157.csv,,,
【小程序开发】c++,https://task.epwk.com/921456/,671人,1人,"¥9,000",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,c++,直接雇佣￥ 9000,￥ 9000,任务编号：921456,89-157.csv,,,
【网站UI设计】抽奖,https://task.epwk.com/921458/,662人,1人,"¥7,199",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,抽奖,直接雇佣￥ 7199,￥ 7199,任务编号：921458,89-157.csv,,,
【APP开发】企业文化广场小程序,https://task.epwk.com/921462/,193人,1人,"¥1,000",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,企业文化广场小程序,直接雇佣￥ 1000,￥ 1000,任务编号：921462,89-157.csv,,,
【APP开发】分销系统开发4期,https://task.epwk.com/921463/,104人,1人,"¥35,000",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,分销系统开发4期,直接雇佣￥ 35000,￥ 35000,任务编号：921463,89-157.csv,,,
【VI设计】需要vi定制设计,https://task.epwk.com/921474/,504人,1人,"¥20,000",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,需要vi定制设计,直接雇佣￥ 20000,￥ 20000,任务编号：921474,89-157.csv,,,
【动画设计】竹记食堂品牌LOGO设计,https://task.epwk.com/921487/,633人,1人,¥900,圆满完成,https://task.epwk.com/page152.html?m=6&o=7,竹记食堂品牌LOGO设计,直接雇佣￥ 900,￥ 900,任务编号：921487,89-157.csv,,,
【文学创作】独立项目2,https://task.epwk.com/921514/,786人,1人,¥300,圆满完成,https://task.epwk.com/page152.html?m=6&o=7,独立项目2,直接雇佣￥ 300,￥ 300,任务编号：921514,89-157.csv,,,
【微信开发】前端人人商城插件+THINKCMF插件+UNIAPP前端,https://task.epwk.com/921517/,616人,1人,"¥2,000",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,前端人人商城插件+THINKCMF插件+UNIAPP前端,直接雇佣￥ 2000,￥ 2000,任务编号：921517,89-157.csv,,,
【PPT设计】PPT美化/代做PPT,https://task.epwk.com/921526/,489人,1人,¥220,圆满完成,https://task.epwk.com/page152.html?m=6&o=7,PPT美化/代做PPT,直接雇佣￥ 220,￥ 220,任务编号：921526,89-157.csv,,,
【包装设计】大米包装设计,https://task.epwk.com/921554/,265人,1人,¥800,圆满完成,https://task.epwk.com/page152.html?m=6&o=7,大米包装设计,直接雇佣￥ 800,￥ 800,任务编号：921554,89-157.csv,,,
【动画设计】MG动画定制,https://task.epwk.com/921560/,749人,1人,"¥1,000",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,MG动画定制,直接雇佣￥ 1000,￥ 1000,任务编号：921560,89-157.csv,,,
【APP开发】网页设计,https://task.epwk.com/921624/,227人,1人,"¥11,700",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,网页设计,直接雇佣￥ 11700,￥ 11700,任务编号：921624,89-157.csv,,,
【软文发布】包收录媒体套餐,https://task.epwk.com/921626/,298人,1人,"¥25,824",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,包收录媒体套餐,直接雇佣￥ 25824,￥ 25824,任务编号：921626,89-157.csv,,,
【LOGO设计】三张系列插图,https://task.epwk.com/921629/,234人,1人,¥100,圆满完成,https://task.epwk.com/page152.html?m=6&o=7,三张系列插图,直接雇佣￥ 100,￥ 100,任务编号：921629,89-157.csv,,,
【直播】视频直播软件开发,https://task.epwk.com/921643/,266人,1人,"¥15,000",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,视频直播软件开发,直接雇佣￥ 15000,￥ 15000,任务编号：921643,89-157.csv,,,
【信息流】旅游基地新闻稿发布,https://task.epwk.com/921647/,324人,1人,"¥23,700",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,旅游基地新闻稿发布,直接雇佣￥ 23700,￥ 23700,任务编号：921647,89-157.csv,,,
【软文发布】十大门户套餐,https://task.epwk.com/921649/,397人,1人,"¥5,302",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,十大门户套餐,直接雇佣￥ 5302,￥ 5302,任务编号：921649,89-157.csv,,,
【其他软件开发】公众号,https://task.epwk.com/921679/,151人,1人,"¥8,000",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,公众号,直接雇佣￥ 8000,￥ 8000,任务编号：921679,89-157.csv,,,
【LOGO设计】鸡骨头整体门店vi,https://task.epwk.com/921719/,264人,1人,"¥7,000",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,鸡骨头整体门店vi,直接雇佣￥ 7000,￥ 7000,任务编号：921719,89-157.csv,,,
【包装设计】包装设计,https://task.epwk.com/921767/,236人,1人,"¥1,580",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,包装设计,直接雇佣￥ 1580,￥ 1580,任务编号：921767,89-157.csv,,,
【新媒体营销】海外媒体通发套餐,https://task.epwk.com/921822/,361人,1人,"¥4,580",圆满完成,https://task.epwk.com/page152.html?m=6&o=7,海外媒体通发套餐,直接雇佣￥ 4580,￥ 4580,任务编号：921822,89-157.csv,,,
【新媒体营销】海外媒体通发套餐,https://task.epwk.com/921824/,576人,1人,"¥7,758",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,海外媒体通发套餐,直接雇佣￥ 7758,￥ 7758,任务编号：921824,89-157.csv,,,
【企业官网】企业网站开发,https://task.epwk.com/921827/,129人,1人,"¥3,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,企业网站开发,直接雇佣￥ 3000,￥ 3000,任务编号：921827,89-157.csv,,,
【广告设计】品牌VI 设计,https://task.epwk.com/921834/,271人,1人,"¥30,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,品牌VI 设计,直接雇佣￥ 30000,￥ 30000,任务编号：921834,89-157.csv,,,
【APP开发】网页设计,https://task.epwk.com/921862/,345人,1人,"¥1,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,网页设计,直接雇佣￥ 1000,￥ 1000,任务编号：921862,89-157.csv,,,
【信息流】民宿软文营销方案,https://task.epwk.com/921863/,704人,1人,"¥29,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,民宿软文营销方案,直接雇佣￥ 29000,￥ 29000,任务编号：921863,89-157.csv,,,
【APP开发】社交APP开发尾款,https://task.epwk.com/921868/,89人,1人,"¥32,566",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,社交APP开发尾款,直接雇佣￥ 32566,￥ 32566,任务编号：921868,89-157.csv,,,
【APP开发】通讯软件开发尾款,https://task.epwk.com/921872/,214人,1人,"¥50,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,通讯软件开发尾款,直接雇佣￥ 50000,￥ 50000,任务编号：921872,89-157.csv,,,
【小程序开发】微信小程序、百度小程序、支付宝小程序、头条小程序、选其一,https://task.epwk.com/921939/,136人,1人,"¥4,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,微信小程序、百度小程序、支付宝小程序、头条小程序、选其一,直接雇佣￥ 4000,￥ 4000,任务编号：921939,89-157.csv,,,
【APP开发】java|物联网app开发,https://task.epwk.com/922000/,330人,1人,"¥30,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,java|物联网app开发,直接雇佣￥ 30000,￥ 30000,任务编号：922000,89-157.csv,,,
【APP开发】教育app定制开发眼收款,https://task.epwk.com/922001/,310人,1人,"¥30,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,教育app定制开发眼收款,直接雇佣￥ 30000,￥ 30000,任务编号：922001,89-157.csv,,,
【APP开发】教育app定制开发验收款2,https://task.epwk.com/922002/,169人,1人,"¥30,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,教育app定制开发验收款2,直接雇佣￥ 30000,￥ 30000,任务编号：922002,89-157.csv,,,
【企业官网】企业网站开发,https://task.epwk.com/922010/,322人,1人,"¥7,039",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,企业网站开发,直接雇佣￥ 7039,￥ 7039,任务编号：922010,89-157.csv,,,
【小程序开发】医药行业的小程序开发,https://task.epwk.com/922023/,285人,1人,"¥45,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,医药行业的小程序开发,直接雇佣￥ 45000,￥ 45000,任务编号：922023,89-157.csv,,,
【LOGO设计】logo,https://task.epwk.com/922076/,231人,1人,"¥3,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,logo,直接雇佣￥ 3000,￥ 3000,任务编号：922076,89-157.csv,,,
【微信开发】微信公众号定制化开发,https://task.epwk.com/922209/,492人,1人,"¥24,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,微信公众号定制化开发,直接雇佣￥ 24000,￥ 24000,任务编号：922209,89-157.csv,,,
【企业官网】企业网站定制化开发,https://task.epwk.com/922210/,453人,1人,"¥8,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,企业网站定制化开发,直接雇佣￥ 8000,￥ 8000,任务编号：922210,89-157.csv,,,
【广告设计】空间导视设计,https://task.epwk.com/922239/,441人,1人,"¥20,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,空间导视设计,直接雇佣￥ 20000,￥ 20000,任务编号：922239,89-157.csv,,,
【APP开发】APP封装应用开发,https://task.epwk.com/922261/,589人,1人,"¥2,200",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,APP封装应用开发,直接雇佣￥ 2200,￥ 2200,任务编号：922261,89-157.csv,,,
【LOGO设计】足球小程序UI设计2,https://task.epwk.com/922300/,342人,1人,¥800,圆满完成,https://task.epwk.com/page151.html?m=6&o=7,足球小程序UI设计2,直接雇佣￥ 800,￥ 800,任务编号：922300,89-157.csv,,,
【VI设计】VIS手册设计,https://task.epwk.com/922339/,385人,1人,"¥8,120",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,VIS手册设计,直接雇佣￥ 8120,￥ 8120,任务编号：922339,89-157.csv,,,
【家电数码】设计一款热敏打印机包装,https://task.epwk.com/922374/,1963人,1人,"¥1,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,设计一款热敏打印机包装,直接雇佣￥ 1000,￥ 1000,任务编号：922374,89-157.csv,,,
【LOGO设计】logo设计,https://task.epwk.com/922380/,177人,1人,"¥5,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,logo设计,直接雇佣￥ 5000,￥ 5000,任务编号：922380,89-157.csv,,,
【产品外观设计】工业设计毕业设计,https://task.epwk.com/922420/,2214人,1人,"¥1,300",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,工业设计毕业设计,直接雇佣￥ 1300,￥ 1300,任务编号：922420,89-157.csv,,,
【网站二次开发】保单投保小程序后台开发,https://task.epwk.com/922446/,385人,1人,"¥1,400",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,保单投保小程序后台开发,直接雇佣￥ 1400,￥ 1400,任务编号：922446,89-157.csv,,,
【APP开发】商城购物app、租赁交易app、电影购票app等,https://task.epwk.com/922521/,377人,1人,"¥30,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,商城购物app、租赁交易app、电影购票app等,直接雇佣￥ 30000,￥ 30000,任务编号：922521,89-157.csv,,,
【APP开发】商城购物app、租赁交易app、电影购票app等,https://task.epwk.com/922522/,310人,1人,"¥30,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,商城购物app、租赁交易app、电影购票app等,直接雇佣￥ 30000,￥ 30000,任务编号：922522,89-157.csv,,,
【宣传册设计】外包海报,https://task.epwk.com/922528/,263人,1人,¥100,圆满完成,https://task.epwk.com/page151.html?m=6&o=7,外包海报,直接雇佣￥ 100,￥ 100,任务编号：922528,89-157.csv,,,
【APP开发】APP开发,https://task.epwk.com/922563/,232人,1人,"¥10,000",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,APP开发,直接雇佣￥ 10000,￥ 10000,任务编号：922563,89-157.csv,,,
【VI设计】logo设计＋vi设计的需求,https://task.epwk.com/922564/,617人,1人,"¥39,800",圆满完成,https://task.epwk.com/page151.html?m=6&o=7,logo设计＋vi设计的需求,直接雇佣￥ 39800,￥ 39800,任务编号：922564,89-157.csv,,,
【包装设计】内包装设计,https://task.epwk.com/922579/,406人,1人,¥200,圆满完成,https://task.epwk.com/page151.html?m=6&o=7,内包装设计,直接雇佣￥ 200,￥ 200,任务编号：922579,89-157.csv,,,
【小程序开发】数据接驳程序开发,https://task.epwk.com/922599/,156人,1人,"¥3,000",圆满完成,https://task.epwk.com/page150.html?m=6&o=7,数据接驳程序开发,直接雇佣￥ 3000,￥ 3000,任务编号：922599,89-157.csv,,,
【APP开发】小程序开发,https://task.epwk.com/922607/,267人,1人,"¥5,000",圆满完成,https://task.epwk.com/page150.html?m=6&o=7,小程序开发,直接雇佣￥ 5000,￥ 5000,任务编号：922607,89-157.csv,,,
【APP开发】小程序开发2,https://task.epwk.com/922608/,424人,1人,"¥5,000",圆满完成,https://task.epwk.com/page150.html?m=6&o=7,小程序开发2,直接雇佣￥ 5000,￥ 5000,任务编号：922608,89-157.csv,,,
