标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9,能力标签,交易价格1,需求价格备选,参与交稿,字段8_link,字段9_link,字段3,字段4,字段5,字段7,字段8,字段9,字段10,字段11,字段12,字段13,字段14,字段15,字段16,字段17,字段18,字段19,交易价格备选,设计师1,设计师2,设计师3,设计师4,设计师5,设计师6,设计师7,设计师8,设计师9,设计师10,字段6,需求者,赏金总额1,交易总�����额,年份
【APP开发】类似短剧APP开发(首付款）,https://task.epwk.com/1091766/,54人,1人,¥10000,圆满完成,,vitorru,称呼:朱先生（负责人）组织性质:公司地区:重庆（服务商限重庆及周边）需求:类似短剧APP这种的，内容是其他视频，功能可以参考  快手里优酷小程序这个，公司要做完成时间:最好工期是三个月内,2024-09-13,2024.09.25,任务编号：1091766,10000.0,60天,重庆市-市辖区,奔走开发,https://shop.epwk.com/9w56e4w7edv1/,奔走开发,出售服务,https://shop.epwk.com/9w56e4w7edv1/chushou/,工作室,四品,38分,,,奔走开发,,定制网站开发一条龙服务,"￥500
            /起",全行业小程序定制开发,"￥500
            /起",高端UI设计,"￥300
            /起",上千套自适应模板网站,"￥900
            /起",全行业APP定制开发,"￥3000
            /起",预约到家定制系统 上门服务 家政 保洁 维修,"￥5000
            /起",,,,,,,APP开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【脚本开发】数字号码统计比对 EXCEL脚本开发首付款,https://task.epwk.com/1091732/,77人,1人,¥5000,圆满完成,,xiaoaojianghujie,数字号码统计比对 EXCEL脚本开发按不同排列，按最近的排列顺序，比对出历史相同排列的次数。进行自动统计按照谈好的开发,2024-09-12,2024.09.12,任务编号：1091732,5000.0,90天,上海市-市辖区,泰灵工作室,https://shop.epwk.com/omdwk9m4qdrp/,泰灵工作室,出售服务,https://shop.epwk.com/omdwk9m4qdrp/chushou/,个人,五品,52分,总 5 次中标，交易总金额,￥1.5万,泰灵工作室,,微信小游戏开发,"￥10000
            /月",,,,,,,,,,,,,,,,,脚本开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【APP开发】跨境电商APP开发首付款,https://task.epwk.com/1091574/,54人,1人,¥15900,圆满完成,,vitorru,跨境电商APP开发，具体按照签订合同开发,2024-09-11,2024.09.11,任务编号：1091574,15900.0,3天,广东省-东莞市,广东起搏网络科技有限公司,https://shop.epwk.com/7lngqwj8edmr/,广东起搏网络科技有限公司,出售服务,https://shop.epwk.com/7lngqwj8edmr/chushou/,企业,一品,109分,总 63 次中标，交易总金额,￥129.53万,广东起搏网络科技有限公司,,农业四情监测系统开发物联网智慧农业解决方案云平台系统软件开发,"￥1000
            /起",汽车融资租赁系统汽车金融ERP系统开发汽车租赁管理系统,价格面议,房屋转按揭贷款系统开发金融ERP系统软件开发按揭贷款,价格面议,保理业务系统开发数字金融erp管理系统软件商业保险代理,价格面议,贷款报单系统银行金融贷款erp管理系统软件开发贷款报单软件,价格面议,电商分期系统开发电商分期ERP系统开发电商金融软件系统,价格面议,分期系统开发电商金融ERP系统软件开发源码金融分期app,价格面议,融资担保系统开发经销商供应商融资系统数字金融erp系统,价格面议,融资租赁系统开发数字金融erp管理系统源码供应链平台,价格面议,APP开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【小程序开发】工会系统小程序开发首付款,https://task.epwk.com/1091486/,26人,1人,¥4500,圆满完成,,k2031****20,工会系统小程序开发，具体功能按照签订的合同开发,2024-09-10,2024.09.10,任务编号：1091486,4500.0,40天,四川省-成都市-武侯区,瀚海蓝鲸工作室,https://shop.epwk.com/mod04e6345yv/,瀚海蓝鲸工作室,出售服务,https://shop.epwk.com/mod04e6345yv/chushou/,工作室,三品,64分,,,瀚海蓝鲸工作室,,,,,,,,,,,,,,,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【APP界面设计】app页面ui设计,https://task.epwk.com/1091475/,125人,1人,¥400,圆满完成,,o5c988162ef72a,简单的几个页面，提交到蓝湖，色调和背景图，在蓬蓬绣APP中查看；工期3天。,2024-09-10,2024.10.08,任务编号：1091475,400.0,3天,辽宁省-沈阳市-苏家屯区,哆米设计,https://shop.epwk.com/qgdmj24rydke/,哆米设计,出售服务,https://shop.epwk.com/qgdmj24rydke/chushou/,个人,三品,60分,总 48 次中标，交易总金额,￥7.46万,哆米设计,,java功能定制开发,"￥88
            /页",前端开发uniapp,"￥80
            /页",ui定制设计,"￥80
            /页",,,,,,,,,,,,,APP界面设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【小程序开发】抖 音小店+微信小程序系统开发尾款,https://task.epwk.com/1091427/,52人,1人,¥1800,圆满完成,,vitorru,抖 音小店+微信小程序系统开发，具体按照谈好开发,2024-09-09,2024.09.09,任务编号：1091427,1800.0,1天,江苏省-无锡市,初简馨网络,https://shop.epwk.com/9w56e48pwdv1/,初简馨网络,出售服务,https://shop.epwk.com/9w56e48pwdv1/chushou/,工作室,二品,56分,总 42 次中标，交易总金额,￥10.75万,初简馨网络,,,,,,,,,,,,,,,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【APP开发】游戏App前端开发（已谈好）,https://task.epwk.com/1091409/,20人,1人,¥3000,圆满完成,,威火力54VbA,游戏App前端开发（已谈好）,2024-09-09,2024.09.09,任务编号：1091409,3000.0,1天,北京市-北京市,​震撼工作室,https://shop.epwk.com/89dvg1om4dl2/,​震撼工作室,出售服务,https://shop.epwk.com/89dvg1om4dl2/chushou/,工作室,三品,57分,总 13 次中标，交易总金额,￥6.33万,​震撼工作室,,,,,,,,,,,,,,,,,,,,APP开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【小程序开发】数据统计软件,https://task.epwk.com/1091352/,341人,10人,¥1500,圆满完成,,o5e4bedd79050f,数据导入软件，然后安要求统计,2024-09-08,2024.10.07,任务编号：1091352,1500.0,14天,北京市-北京市,伟业工作室,https://shop.epwk.com/mod04e70x5yv/,伟业工作室,出售服务,https://shop.epwk.com/mod04e70x5yv/chushou/,工作室,五品,37分,,,伟业工作室,,,,,,,,,,,,,,,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【网站UI设计】优化着陆页首屏的UI设计,https://task.epwk.com/1091335/,78人,1人,¥100,圆满完成,,mf156****9185,任务标题：优化着陆页首屏的UI设计任务描述：我正在优化一个着陆页的首屏设计图，需要对以下两部分进行改进：左边文字排版：请优化文字模块的排版右边视频布局：请优化视频区域的布局，添加浮动阴影效果，并调整视频控制按钮，使其视觉效果更好。初级代码已经写完，任务报酬为50元。要求简单明了，非诚勿扰。要求：优化左边文字排版，使其模块化并提升可读性。改善右边视频布局的视觉效果和用户体验。设计要符合现代简洁风格，且在不同设备上都能良好显示。联系方式：请有意者直接联系我，谢谢！,2024-09-08,2024.09.10,任务编号：1091335,100.0,3天,四川省-自贡市,黑羽网络-网站微信小程序开发,https://shop.epwk.com/p05qjzggrdev/,黑羽网络-网站微信小程序开发,出售服务,https://shop.epwk.com/p05qjzggrdev/chushou/,企业,二品,119分,总 58 次中标，交易总金额,￥10.1万,黑羽网络-网站微信小程序开发,,【设计师一对一】高端LOGO设计 高档定制 LOGO定制设计,"￥1
            /起",【黑羽网络】小程序开发/定制开发/手机网站/微信公众号开发,"￥1
            /起",微信公众号/小程序/H5定制开发/电脑端PC/移动端手机网站,"￥1
            /起",【黑羽网络】量身设计/KV设计/LOGO设计/海报设计/设计,"￥1
            /起",【黑羽网络】网站建设/网页设计/UI设计/页面设计,"￥1
            /起",【企业站专场】网站建设 网站制作 豪华企业网站所有栏目首页,"￥1
            /起",【黑羽网络】HTML5网站建设/量身设计/企业网站/黑羽网络,"￥1
            /详谈",【企业站专场】网站建设PC站送手机微信站 买一送二进行中,"￥1
            /详谈",微信公众号小程序H5定制开发电脑端PC移动端手机网站APP,价格面议,网站UI设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【嵌入式软件】硬件电路板和程序,https://task.epwk.com/1091274/,111人,1人,¥6250,圆满完成,,沈阳蓝橙科技,称呼:易先生 地区:不限需求:做一个硬件电路板和程序  485收数据，简单处理转发到网口  网口socket发送   交付物包括，硬件原理图，电路板图，bom清单，程序源码，3块测试板    发送数据规则，联系我给他们文档,2024-09-06,2024.10.10,任务编号：1091274,6250.0,27天,北京市-北京市,特敏科技,https://shop.epwk.com/j7n38rw3l5e1/,特敏科技,出售服务,https://shop.epwk.com/j7n38rw3l5e1/chushou/,工作室,六品,63分,总 2 次中标，交易总金额,￥8787.50,特敏科技,,嵌入式程序设计,价格面议,PCB设计,价格面议,电路设计,价格面议,,,,,,,,,,,,,嵌入式软件,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【嵌入式软件】硬件电路板和程序一期款,https://task.epwk.com/1091272/,29人,1人,¥3000,圆满完成,,沈阳蓝橙科技,称呼:易先生 地区:不限需求:做一个硬件电路板和程序  485收数据，简单处理转发到网口  网口socket发送   交付物包括，硬件原理图，电路板图，bom清单，程序源码，3块测试板    发送数据规则，联系我给他们文档    完成时间:看沟通情况,2024-09-06,2024.09.06,任务编号：1091272,3000.0,20天,北京市-北京市,特敏科技,https://shop.epwk.com/j7n38rw3l5e1/,特敏科技,出售服务,https://shop.epwk.com/j7n38rw3l5e1/chushou/,工作室,六品,63分,总 2 次中标，交易总金额,￥8787.50,特敏科技,,嵌入式程序设计,价格面议,PCB设计,价格面议,电路设计,价格面议,,,,,,,,,,,,,嵌入式软件,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【其他工具软件】电子书等文档自动分为 word内容,https://task.epwk.com/1091262/,582人,1人,¥1200,圆满完成,,人心齐泰山移,电子书、txt、word、exe文档自动分为 word的短 内容,2024-09-06,2024.09.26,任务编号：1091262,1200.0,15天,广东省-深圳市,深圳赛讯信息,https://shop.epwk.com/p05qj3m4ydev/,深圳赛讯信息,出售服务,https://shop.epwk.com/p05qj3m4ydev/chushou/,个人,四品,60分,,,深圳赛讯信息,,,,,,,,,,,,,,,,,,,,其他工具软件,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【APP开发】游戏App前端开发（已谈好）,https://task.epwk.com/1091174/,21人,1人,¥4000,圆满完成,,威火力54VbA,游戏App前端开发（已谈好）,2024-09-05,2024.09.05,任务编号：1091174,4000.0,1天,北京市-北京市,​震撼工作室,https://shop.epwk.com/89dvg1om4dl2/,​震撼工作室,出售服务,https://shop.epwk.com/89dvg1om4dl2/chushou/,工作室,三品,57分,总 13 次中标，交易总金额,￥6.33万,​震撼工作室,,,,,,,,,,,,,,,,,,,,APP开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【小程序开发】微信小程序（二期款）,https://task.epwk.com/1091082/,51人,1人,¥4646,圆满完成,,k9583****44,"地区:深圳市,深圳市需求:金融行业，授权微信号登入注册，授权识别个人信息；客户同意识别之后，上传图片，识别图片文字，有的图片带水印也可以识别，然后跟我我们设置的模板生成一份报告。   设置免费查看报告的次数，另外可通过分享来过得报告分析和查看次数。 需要管理后台，能够查看用户信息，用户报告，可设置优惠活动，比如领取免费试用次数。另外还需要一个在线咨询功能，可以跟客户进行聊天窗口互动备注：付款比例分4期，具体以双方的签署的合同为准",2024-09-04,2024.09.26,任务编号：1091082,4646.0,45天,河南省-郑州市,郑州雕画字节科技有限公司,https://shop.epwk.com/p05qj3mo3dev/,郑州雕画字节科技有限公司,出售服务,https://shop.epwk.com/p05qj3mo3dev/chushou/,企业,二品,59分,总 13 次中标，交易总金额,￥10.64万,郑州雕画字节科技有限公司,,政务服务小程序｜公共信息查询｜行政办事,"￥1000
            /起",教育类小程序开发｜在线测评｜直播授课｜在线课程｜学习工具,"￥1000
            /起",电商类小程序｜会员积分｜积分商城｜商城直播,"￥1000
            /起",小程序开发｜商城｜社交｜工具｜电商｜健康｜政企服务小程序开发,"￥1000
            /起",企业网站建设开发｜医疗网站建设｜商城网站建设｜模板建站,"￥1000
            /起",,,,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【小程序开发】微信小程序（首期款）,https://task.epwk.com/1091081/,38人,1人,¥5809,圆满完成,,k9583****44,"地区:深圳市,深圳市需求:金融行业，授权微信号登入注册，授权识别个人信息；客户同意识别之后，上传图片，识别图片文字，有的图片带水印也可以识别，然后跟我我们设置的模板生成一份报告。   设置免费查看报告的次数，另外可通过分享来过得报告分析和查看次数。 需要管理后台，能够查看用户信息，用户报告，可设置优惠活动，比如领取免费试用次数。另外还需要一个在线咨询功能，可以跟客户进行聊天窗口互动备注：付款比例分4期，具体以双方的签署的合同为准",2024-09-04,2024.09.05,任务编号：1091081,5809.0,45天,河南省-郑州市,郑州雕画字节科技有限公司,https://shop.epwk.com/p05qj3mo3dev/,郑州雕画字节科技有限公司,出售服务,https://shop.epwk.com/p05qj3mo3dev/chushou/,企业,二品,59分,总 13 次中标，交易总金额,￥10.64万,郑州雕画字节科技有限公司,,政务服务小程序｜公共信息查询｜行政办事,"￥1000
            /起",教育类小程序开发｜在线测评｜直播授课｜在线课程｜学习工具,"￥1000
            /起",电商类小程序｜会员积分｜积分商城｜商城直播,"￥1000
            /起",小程序开发｜商城｜社交｜工具｜电商｜健康｜政企服务小程序开发,"￥1000
            /起",企业网站建设开发｜医疗网站建设｜商城网站建设｜模板建站,"￥1000
            /起",,,,,,,,,小程序开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【嵌入式软件】嵌入式软件开发尾款,https://task.epwk.com/1091055/,71人,1人,¥15900,圆满完成,,vitorru,需求:有一个自己打的pcb板子，可以提供硬件和电路图，然后需要做这个板子上的开发，用SPI读取传感器数据然后做计算，重点是1.超低功耗模式，2.我有一个tflite模型想要跑在这个板子上,2024-09-04,2024.09.05,任务编号：1091055,15900.0,10天,江苏省-苏州市,苏州闰元网络科技有限公司,https://shop.epwk.com/9w56e4103dv1/,苏州闰元网络科技有限公司,出售服务,https://shop.epwk.com/9w56e4103dv1/chushou/,企业,二品,71分,总 9 次中标，交易总金额,￥16.13万,苏州闰元网络科技有限公司,,APP，小程序，云服务开发,"￥1500
            /日",嵌入式设备硬件+软件开发服务,"￥1500
            /日",,,,,,,,,,,,,,,嵌入式软件,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
【APP开发】3D模型展示全景APP开发尾款,https://task.epwk.com/1090855/,22人,1人,¥4032,圆满完成,,k9984****93,"称呼:高先生 地区:河北,廊坊市需求:3D速写行业，要做一个APP，可以上传视频，图片，用户可以360全景观看3D模型，可以简单编辑涂鸦，购买会员，支付功能，北京技术公司联系具体按照合同开发",2024-09-02,2024.09.02,任务编号：1090855,4032.0,60天,北京市-北京市,北京纯泽科技有限公司,https://shop.epwk.com/z2nkzpyjonqy/,北京纯泽科技有限公司,出售服务,https://shop.epwk.com/z2nkzpyjonqy/chushou/,企业,四品,41分,,,北京纯泽科技有限公司,,直播服务（场地直播、企业直播、会议直播、活动直播）,1000,线上活动（答题活动、营销推广活动、抽奖活动）,1000,微信开发（公众号、小程序）,100,网站制作（定制）,1000,APP原生开发,1000,UI定制设计,1000,,,,,,,APP开发,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
